time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1981-06-30T02:19:48.120Z,61.471,-151.858,108.5,,,,,,0.3,pde,pde19810630021948120_108,2013-03-16T00:01:11.104Z,"Southern Alaska",earthquake
1981-06-30T01:57:12.710Z,49.736,78.082,0,5,mb,,,,0.8,pde,pde19810630015712710_0,2014-03-17T17:29:29.390Z,"eastern Kazakhstan",earthquake
1981-06-30T00:31:46.260Z,37.974,19.947,47.6,4.2,mb,,,,1.1,pde,pde19810630003146260_47,2013-03-16T00:01:11.086Z,"Ionian Sea",earthquake
1981-06-29T23:40:59.420Z,38.24,19.963,33,4.3,mb,,,,0.8,pde,pde19810629234059420_33,2013-03-16T00:01:11.083Z,"Ionian Sea",earthquake
1981-06-29T22:42:53.480Z,37.892,19.945,33,4.1,mb,,,,1.1,pde,pde19810629224253480_33,2013-03-16T00:01:11.077Z,"Ionian Sea",earthquake
1981-06-29T22:40:55.040Z,38.094,19.978,40.1,4.4,mb,,,,0.6,pde,pde19810629224055040_40,2013-03-16T00:01:11.073Z,"Ionian Sea",earthquake
1981-06-29T22:21:20.910Z,38.347,19.967,33,4.3,mb,,,,1.2,pde,pde19810629222120910_33,2013-03-16T00:01:11.066Z,"Ionian Sea",earthquake
1981-06-29T22:02:08.230Z,38.2,23.406,39.4,4.2,mb,,,,0.5,pde,pde19810629220208230_39,2013-03-16T00:01:11.064Z,"Greece",earthquake
1981-06-29T18:26:57.750Z,37.964,19.842,51.1,4.4,mb,,,,1,pde,pde19810629182657750_51,2013-03-16T00:01:11.061Z,"Ionian Sea",earthquake
1981-06-29T16:28:15.950Z,59.787,-153.184,129.6,,,,,,0.6,pde,pde19810629162815950_129,2013-03-16T00:01:11.059Z,"Southern Alaska",earthquake
1981-06-29T15:11:55.460Z,38.245,20.026,35.1,4.3,mb,,,,0.9,pde,pde19810629151155460_35,2013-03-16T00:01:11.056Z,"Greece",earthquake
1981-06-29T12:31:05.240Z,24.452,122.172,72.5,,,,,,0.2,pde,pde19810629123105240_72,2013-03-16T00:01:11.055Z,"Taiwan region",earthquake
1981-06-29T12:04:05.390Z,-20.731,-178.55,591.4,5.1,mb,,,,0.8,pde,pde19810629120405390_591,2013-03-16T00:01:11.046Z,"Fiji region",earthquake
1981-06-29T11:52:54.810Z,38.066,19.887,40.2,4.4,mb,,,,1.4,pde,pde19810629115254810_40,2013-03-16T00:01:11.009Z,"Ionian Sea",earthquake
1981-06-29T09:42:25.360Z,-4.187,152.719,134.9,4.7,mb,,,,0.8,pde,pde19810629094225360_134,2013-03-16T00:01:10.969Z,"New Britain region, Papua New Guinea",earthquake
1981-06-29T09:35:57.910Z,-41.841,84.803,10,5.1,mb,,,,0.9,pde,pde19810629093557910_10,2013-03-16T00:01:10.967Z,"southeast Indian Ridge",earthquake
1981-06-29T08:55:34.950Z,24.818,122.154,88.2,3.8,mb,,,,0.3,pde,pde19810629085534950_88,2013-03-16T00:01:10.966Z,"Taiwan region",earthquake
1981-06-29T08:48:18.580Z,37.908,20.037,36.4,4.7,mb,,,,1.2,pde,pde19810629084818580_36,2013-03-16T00:01:10.955Z,"Ionian Sea",earthquake
1981-06-29T07:48:06.480Z,37.857,20.016,41.2,4.4,mb,,,,1,pde,pde19810629074806480_41,2013-03-16T00:01:10.946Z,"Ionian Sea",earthquake
1981-06-29T07:36:44.890Z,50.12,179.063,22,4.7,ms,,,,0.8,pde,pde19810629073644890_22,2013-03-16T00:01:10.935Z,"Rat Islands, Aleutian Islands, Alaska",earthquake
1981-06-29T06:59:32.450Z,36.13,140.303,53.4,3.9,mb,,,,0.8,pde,pde19810629065932450_53,2013-03-16T00:01:10.880Z,"near the east coast of Honshu, Japan",earthquake
1981-06-29T06:39:27.680Z,-26.338,111.287,33,,,,,,0.6,pde,pde19810629063927680_33,2013-03-16T00:01:10.878Z,"west of Australia",earthquake
1981-06-29T05:59:48.500Z,34.75,-118.8,15,3,ml,,,,,pde,pde19810629055948500_15,2013-03-16T00:01:10.876Z,"Southern California",earthquake
1981-06-29T05:50:23.270Z,44.027,147.82,43,4.7,mb,,,,0.9,pde,pde19810629055023270_43,2013-03-16T00:01:10.873Z,"Kuril Islands",earthquake
1981-06-29T05:37:36.660Z,61.27,-147.562,67.6,,,,,,0.4,pde,pde19810629053736660_67,2013-03-16T00:01:10.871Z,"Southern Alaska",earthquake
1981-06-29T05:34:10.150Z,33.572,141.989,30.8,4.8,mb,,,,0.7,pde,pde19810629053410150_30,2013-03-16T00:01:10.867Z,"off the east coast of Honshu, Japan",earthquake
1981-06-29T05:27:04.730Z,37.574,20.184,33,4,mb,,,,0.6,pde,pde19810629052704730_33,2013-03-16T00:01:10.866Z,"Ionian Sea",earthquake
1981-06-29T04:33:26.850Z,-25.273,-69.428,128,4.4,mb,,,,0.7,pde,pde19810629043326850_128,2013-03-16T00:01:10.864Z,"Antofagasta, Chile",earthquake
1981-06-29T04:18:59.640Z,37.848,20.292,33,3.9,mb,,,,0.6,pde,pde19810629041859640_33,2013-03-16T00:01:10.862Z,"Ionian Sea",earthquake
1981-06-29T04:05:58.080Z,15.291,-94.497,33,4.9,mb,,,,0.7,pde,pde19810629040558080_33,2013-03-16T00:01:10.859Z,"offshore Oaxaca, Mexico",earthquake
1981-06-29T01:36:25.290Z,37.757,19.647,33,3.9,mb,,,,0.9,pde,pde19810629013625290_33,2013-03-16T00:01:10.857Z,"Ionian Sea",earthquake
1981-06-29T01:11:05.120Z,23.876,122.31,53.9,4.1,mb,,,,0.4,pde,pde19810629011105120_53,2013-03-16T00:01:10.855Z,"Taiwan region",earthquake
1981-06-29T00:57:07.760Z,37.859,20.207,33,3.8,mb,,,,0.5,pde,pde19810629005707760_33,2013-03-16T00:01:10.853Z,"Ionian Sea",earthquake
1981-06-29T00:12:28.180Z,17.724,145.918,214.7,4.6,mb,,,,0.2,pde,pde19810629001228180_214,2013-03-16T00:01:10.852Z,"Alamagan region, Northern Mariana Islands",earthquake
1981-06-28T22:42:35.000Z,43.56,-71.56,2,3,mblg,,,,,pde,pde19810628224235000_2,2013-03-16T00:01:10.850Z,"New Hampshire",earthquake
1981-06-28T20:02:03.890Z,-25.639,117.257,33,4.5,mb,,,,1,pde,pde19810628200203890_33,2013-03-16T00:01:10.849Z,"Western Australia",earthquake
1981-06-28T18:30:11.570Z,-16.272,-69.955,206.3,4.9,mb,,,,1.2,pde,pde19810628183011570_206,2013-03-16T00:01:10.842Z,"Peru-Bolivia border region",earthquake
1981-06-28T18:20:53.480Z,38.317,19.909,33,4.5,mb,,,,1,pde,pde19810628182053480_33,2013-03-16T00:01:10.838Z,"Ionian Sea",earthquake
1981-06-28T17:20:23.440Z,37.887,20.069,33,5.2,ms,,,,1.4,pde,pde19810628172023440_33,2013-03-16T00:01:10.811Z,"Ionian Sea",earthquake
1981-06-28T16:33:56.720Z,37.414,-121.776,5,2.5,ml,,,,0.5,pde,pde19810628163356720_5,2013-03-16T00:01:10.788Z,"San Francisco Bay area, California",earthquake
1981-06-28T16:31:25.620Z,-17.68,-178.499,576.7,4.5,mb,,,,0.9,pde,pde19810628163125620_576,2013-03-16T00:01:10.727Z,"Fiji region",earthquake
1981-06-28T14:27:05.970Z,-55.642,146.93,10,5,ms,,,,0.8,pde,pde19810628142705970_10,2013-03-16T00:01:10.710Z,"west of Macquarie Island",earthquake
1981-06-28T13:20:08.390Z,38.325,20.029,33,3.9,mb,,,,1,pde,pde19810628132008390_33,2013-03-16T00:01:10.706Z,"Greece",earthquake
1981-06-28T13:07:16.380Z,38.433,20.071,10.3,4.2,mb,,,,0.8,pde,pde19810628130716380_10,2013-03-16T00:01:10.704Z,"Greece",earthquake
1981-06-28T12:56:19.950Z,-7.816,-74.299,132.9,4.8,mb,,,,0.9,pde,pde19810628125619950_132,2013-03-16T00:01:10.701Z,"northern Peru",earthquake
1981-06-28T12:39:57.870Z,37.921,20.064,50.4,4.5,mb,,,,1.3,pde,pde19810628123957870_50,2013-03-16T00:01:10.694Z,"Ionian Sea",earthquake
1981-06-28T11:19:15.600Z,37.931,20.151,33,4.6,mb,,,,1.4,pde,pde19810628111915600_33,2013-03-16T00:01:10.677Z,"Ionian Sea",earthquake
1981-06-28T10:42:50.860Z,-4.175,128.727,12,4.9,mb,,,,1,pde,pde19810628104250860_12,2013-03-16T00:01:10.660Z,"Banda Sea",earthquake
1981-06-28T08:42:55.940Z,46.47,12.933,33,3.8,ml,,,,0.8,pde,pde19810628084255940_33,2013-03-16T00:01:10.635Z,"northern Italy",earthquake
1981-06-28T08:33:15.300Z,37.667,-118.867,5,3,ml,,,,,pde,pde19810628083315300_5,2013-03-16T00:01:10.632Z,"Long Valley area, California",earthquake
1981-06-28T08:01:43.000Z,21.264,121.826,122,5.3,mb,,,,1,pde,pde19810628080143000_122,2013-03-16T00:01:10.587Z,"Taiwan region",earthquake
1981-06-28T07:54:50.430Z,-0.213,123.175,103.3,4.2,mb,,,,0.4,pde,pde19810628075450430_103,2013-03-16T00:01:10.586Z,"Sulawesi, Indonesia",earthquake
1981-06-28T07:34:58.240Z,-21.476,169.353,33,4.3,mb,,,,1.2,pde,pde19810628073458240_33,2013-03-16T00:01:10.583Z,"southeast of the Loyalty Islands",earthquake
1981-06-28T06:16:26.130Z,45.743,14.128,10,3.1,ml,,,,1.4,pde,pde19810628061626130_10,2013-03-16T00:01:10.575Z,"Slovenia",earthquake
1981-06-28T05:41:57.590Z,-54.549,5.908,10,4.8,mb,,,,1.3,pde,pde19810628054157590_10,2013-03-16T00:01:10.572Z,"Bouvet Island region",earthquake
1981-06-28T04:36:38.050Z,60.18,-140.284,15,4.5,mb,,,,1.1,pde,pde19810628043638050_15,2013-03-16T00:01:10.570Z,"Southern Yukon Territory, Canada",earthquake
1981-06-28T02:37:46.730Z,59.869,-151.786,33,3.4,ml,,,,0.7,pde,pde19810628023746730_33,2013-03-16T00:01:10.554Z,"Kenai Peninsula, Alaska",earthquake
1981-06-27T22:59:47.960Z,53.567,-163.546,31.3,4.5,mb,,,,1,pde,pde19810627225947960_31,2013-03-16T00:01:10.551Z,"Unimak Island region, Alaska",earthquake
1981-06-27T22:24:14.360Z,-5.845,147.753,110.5,3.7,mb,,,,1.3,pde,pde19810627222414360_110,2013-03-16T00:01:10.549Z,"eastern New Guinea region, Papua New Guinea",earthquake
1981-06-27T21:54:14.650Z,-3.052,-80.327,49,5.1,mb,,,,0.9,pde,pde19810627215414650_49,2013-03-16T00:01:10.513Z,"Peru-Ecuador border region",earthquake
1981-06-27T20:24:18.590Z,-6.365,146.464,20.7,5,mb,,,,1.2,pde,pde19810627202418590_20,2013-03-16T00:01:10.483Z,"eastern New Guinea region, Papua New Guinea",earthquake
1981-06-27T19:51:59.520Z,2.411,126.772,52.7,5.2,mb,,,,1.2,pde,pde19810627195159520_52,2013-03-16T00:01:10.474Z,"Molucca Sea",earthquake
1981-06-27T18:10:50.950Z,-31.986,-70.905,148.4,,,,,,1.2,pde,pde19810627181050950_148,2013-03-16T00:01:10.473Z,"Coquimbo, Chile",earthquake
1981-06-27T17:55:32.580Z,-7.342,128.928,174.6,5,mb,,,,1.1,pde,pde19810627175532580_174,2013-03-16T00:01:10.468Z,"Kepulauan Barat Daya, Indonesia",earthquake
1981-06-27T17:31:24.990Z,31.13,57.334,33,4.7,mb,,,,0.8,pde,pde19810627173124990_33,2013-03-16T00:01:10.463Z,"eastern Iran",earthquake
1981-06-27T13:58:47.200Z,40.23,-123.975,11,3.8,ml,,,,,pde,pde19810627135847200_11,2013-03-16T00:01:10.431Z,"Northern California",earthquake
1981-06-27T13:12:02.040Z,-17.637,168.542,33,4.9,mb,,,,1.3,pde,pde19810627131202040_33,2013-03-16T00:01:10.380Z,"Vanuatu",earthquake
1981-06-27T12:01:45.390Z,-29.532,-67.442,100.3,,,,,,1.2,pde,pde19810627120145390_100,2013-03-16T00:01:10.378Z,"La Rioja, Argentina",earthquake
1981-06-27T11:21:36.620Z,25.034,124.029,114.2,4.4,mb,,,,1.1,pde,pde19810627112136620_114,2013-03-16T00:01:10.377Z,"northeast of Taiwan",earthquake
1981-06-27T10:43:25.400Z,62.43,-149.033,88.3,,,,,,0.8,pde,pde19810627104325400_88,2013-03-16T00:01:10.375Z,"Central Alaska",earthquake
1981-06-27T07:52:41.130Z,-13.365,-74.49,33,,,,,,0.9,pde,pde19810627075241130_33,2013-03-16T00:01:10.374Z,"central Peru",earthquake
1981-06-27T06:48:20.630Z,13.46,120.173,168.3,4.4,mb,,,,1.3,pde,pde19810627064820630_168,2013-03-16T00:01:10.372Z,"Mindoro, Philippines",earthquake
1981-06-27T02:35:12.240Z,45.923,145.043,45.7,4.8,mb,,,,1.2,pde,pde19810627023512240_45,2013-03-16T00:01:10.369Z,"Hokkaido, Japan region",earthquake
1981-06-27T02:24:48.990Z,14.063,123.529,64,4.9,mb,,,,1.5,pde,pde19810627022448990_64,2013-03-16T00:01:10.366Z,"Luzon, Philippines",earthquake
1981-06-27T02:15:33.700Z,-25.178,178.392,579,5.1,mb,,,,1,pde,pde19810627021533700_579,2013-03-16T00:01:10.357Z,"south of the Fiji Islands",earthquake
1981-06-26T23:18:25.590Z,29.721,103.009,33,4.6,mb,,,,1.2,pde,pde19810626231825590_33,2013-03-16T00:01:10.354Z,"eastern Sichuan, China",earthquake
1981-06-26T19:43:14.810Z,2.64,125.512,32.9,4.7,mb,,,,0.8,pde,pde19810626194314810_32,2013-03-16T00:01:10.352Z,"Kepulauan Sangihe, Indonesia",earthquake
1981-06-26T17:34:18.020Z,24.722,125.261,54.7,4.5,mb,,,,1.3,pde,pde19810626173418020_54,2013-03-16T00:01:10.350Z,"southwestern Ryukyu Islands, Japan",earthquake
1981-06-26T17:28:38.710Z,11.281,124.761,40.7,,,,,,0.2,pde,pde19810626172838710_40,2013-03-16T00:01:10.348Z,"Leyte, Philippines",earthquake
1981-06-26T13:27:35.800Z,37.537,-118.937,2,3.4,ml,,,,,pde,pde19810626132735800_2,2013-03-16T00:01:10.346Z,"Central California",earthquake
1981-06-26T12:40:21.040Z,51.595,179.763,63,4.8,mb,,,,0.6,pde,pde19810626124021040_63,2013-03-16T00:01:10.342Z,"Rat Islands, Aleutian Islands, Alaska",earthquake
1981-06-26T12:22:05.530Z,-1.2,138.504,33,5.2,mb,,,,1.1,pde,pde19810626122205530_33,2013-03-16T00:01:10.339Z,"near the north coast of Papua, Indonesia",earthquake
1981-06-26T11:24:13.930Z,-7.818,127.485,125.6,4.7,mb,,,,1.4,pde,pde19810626112413930_125,2013-03-16T00:01:10.336Z,"Kepulauan Barat Daya, Indonesia",earthquake
1981-06-26T11:14:58.650Z,-6.225,145.799,153.7,3.4,mb,,,,0.8,pde,pde19810626111458650_153,2013-03-16T00:01:10.334Z,"New Guinea, Papua New Guinea",earthquake
1981-06-26T08:33:27.000Z,35.85,-90.07,9.2,3.6,mblg,,,,,pde,pde19810626083327000_9,2013-03-16T00:01:10.331Z,"Arkansas",earthquake
1981-06-26T05:28:07.600Z,9.202,-75.463,33,,,,,,1.3,pde,pde19810626052807600_33,2013-03-16T00:01:10.328Z,"near the north coast of Colombia",earthquake
1981-06-26T04:16:08.330Z,39.295,28.241,10,,,,,,1,pde,pde19810626041608330_10,2013-03-16T00:01:10.327Z,"western Turkey",earthquake
1981-06-26T01:43:27.000Z,36.562,-121.237,5,3,ml,,,,,pde,pde19810626014327000_5,2013-03-16T00:01:10.325Z,"Central California",earthquake
1981-06-26T00:51:05.000Z,-30.322,-178.865,175.2,6.1,ms,317,,,,centennial,centennial19810626005105,2013-07-09T19:07:54.000Z,"Kermadec Islands, New Zealand",earthquake
1981-06-25T23:19:39.510Z,-16.698,177.558,33,4.6,mb,,,,0.9,pde,pde19810625231939510_33,2013-03-16T00:01:10.239Z,"Fiji",earthquake
1981-06-25T22:29:54.840Z,53.306,153.43,492.2,4.2,mb,,,,0.6,pde,pde19810625222954840_492,2013-03-16T00:01:10.233Z,"Sea of Okhotsk",earthquake
1981-06-25T19:51:25.000Z,-41.686,79.829,21.5,5.8,ms,94,,,,centennial,centennial19810625195125,2013-07-09T19:07:54.000Z,"Mid-Indian Ridge",earthquake
1981-06-25T18:59:39.590Z,40.493,-127.559,10,,,,,,0.7,pde,pde19810625185939590_10,2013-03-16T00:01:10.194Z,"off the coast of Northern California",earthquake
1981-06-25T18:49:38.460Z,40.54,-127.493,10,3.5,mb,,,,0.7,pde,pde19810625184938460_10,2013-03-16T00:01:10.192Z,"off the coast of Northern California",earthquake
1981-06-25T17:04:15.420Z,24.688,122.501,113.3,4,mb,,,,0.5,pde,pde19810625170415420_113,2013-03-16T00:01:10.190Z,"Taiwan region",earthquake
1981-06-25T15:07:40.410Z,-13.048,166.968,198.6,4.1,mb,,,,1.1,pde,pde19810625150740410_198,2013-03-16T00:01:10.188Z,"Vanuatu",earthquake
1981-06-25T14:42:26.030Z,38.126,23.23,33,3.3,ml,,,,1,pde,pde19810625144226030_33,2013-03-16T00:01:10.186Z,"Greece",earthquake
1981-06-25T13:28:29.550Z,38.14,20.02,33,4.2,mb,,,,0.8,pde,pde19810625132829550_33,2013-03-16T00:01:10.184Z,"Greece",earthquake
1981-06-25T13:23:26.560Z,59.312,-153.242,110.9,4.7,mb,,,,0.7,pde,pde19810625132326560_110,2013-03-16T00:01:10.182Z,"Southern Alaska",earthquake
1981-06-25T13:21:06.820Z,23.868,122.967,33,,,,,,1.1,pde,pde19810625132106820_33,2013-03-16T00:01:10.180Z,"Taiwan region",earthquake
1981-06-25T12:56:37.220Z,-6.53,154.87,67.8,5.2,mb,,,,1,pde,pde19810625125637220_67,2013-03-16T00:01:10.174Z,"Bougainville region, Papua New Guinea",earthquake
1981-06-25T11:37:07.800Z,40.183,-124.168,5,3.7,ml,,,,,pde,pde19810625113707800_5,2013-03-16T00:01:10.173Z,"Northern California",earthquake
1981-06-25T10:49:08.200Z,40.19,29.76,10,,,,,,1.1,pde,pde19810625104908200_10,2013-03-16T00:01:10.172Z,"western Turkey",earthquake
1981-06-25T10:15:21.630Z,-5.651,145.542,22.2,4.8,mb,,,,1.2,pde,pde19810625101521630_22,2013-03-16T00:01:10.169Z,"eastern New Guinea region, Papua New Guinea",earthquake
1981-06-25T09:59:28.660Z,51.8,157.739,33,4.6,mb,,,,0.6,pde,pde19810625095928660_33,2013-03-16T00:01:10.167Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake
1981-06-25T07:23:58.450Z,9.446,-84.554,33,4.4,mb,,,,1.2,pde,pde19810625072358450_33,2013-03-16T00:01:10.122Z,"Costa Rica",earthquake
1981-06-25T06:30:01.000Z,19.955,121.422,41,4.7,mb,,,,0.9,pde,pde19810625063001000_41,2013-03-16T00:01:10.116Z,"Babuyan Islands region, Philippines",earthquake
1981-06-25T06:29:33.660Z,38.301,20.041,40.1,4.3,mb,,,,0.9,pde,pde19810625062933660_40,2013-03-16T00:01:10.114Z,"Greece",earthquake
1981-06-25T06:16:39.190Z,38.359,19.961,38.1,4.5,mb,,,,0.9,pde,pde19810625061639190_38,2013-03-16T00:01:10.111Z,"Ionian Sea",earthquake
1981-06-25T05:51:49.140Z,31.192,141.139,71.2,3.8,mb,,,,1,pde,pde19810625055149140_71,2013-03-16T00:01:10.109Z,"Izu Islands, Japan region",earthquake
1981-06-25T04:58:08.390Z,35.678,139.602,7.6,,,,,,0.5,pde,pde19810625045808390_7,2013-03-16T00:01:10.108Z,"near the south coast of Honshu, Japan",earthquake
1981-06-25T04:26:55.620Z,38.016,20.098,33,4.5,mb,,,,1,pde,pde19810625042655620_33,2013-03-16T00:01:10.102Z,"Greece",earthquake
1981-06-25T03:08:48.690Z,-15.218,-173.503,50,5.1,mb,,,,0.9,pde,pde19810625030848690_50,2013-03-16T00:01:10.092Z,"Tonga",earthquake
1981-06-25T01:47:53.460Z,52.956,159.671,42,5.1,mb,,,,0.9,pde,pde19810625014753460_42,2013-03-16T00:01:10.078Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake
1981-06-25T01:36:36.550Z,54.937,-159.908,33,4.8,mb,,,,1.1,pde,pde19810625013636550_33,2013-03-16T00:01:10.039Z,"south of Alaska",earthquake
1981-06-25T00:01:20.630Z,36.552,-120.644,5.5,3.3,ml,,,,1,pde,pde19810625000120630_5,2013-03-16T00:01:10.037Z,"Central California",earthquake
1981-06-24T22:52:13.840Z,37.914,20.059,37.1,4.8,ms,,,,1.2,pde,pde19810624225213840_37,2013-03-16T00:01:10.022Z,"Ionian Sea",earthquake
1981-06-24T22:17:08.620Z,38.268,20.004,33,4.1,mb,,,,0.7,pde,pde19810624221708620_33,2013-03-16T00:01:10.020Z,"Greece",earthquake
1981-06-24T20:01:22.490Z,38.273,20.016,33,4.1,mb,,,,1.2,pde,pde19810624200122490_33,2013-03-16T00:01:09.982Z,"Greece",earthquake
1981-06-24T19:47:42.860Z,17.972,-77.664,10,,,,,,0.7,pde,pde19810624194742860_10,2013-03-16T00:01:09.980Z,"Jamaica region",earthquake
1981-06-24T18:41:27.760Z,37.869,20.122,22,4.9,mb,,,,1.3,pde,pde19810624184127760_22,2013-03-16T00:01:09.945Z,"Ionian Sea",earthquake
1981-06-24T14:15:21.500Z,40.235,-124.905,5,3.4,ml,,,,,pde,pde19810624141521500_5,2013-03-16T00:01:09.943Z,"offshore Northern California",earthquake
1981-06-24T13:25:35.260Z,-2.516,-79.102,90,4.5,mb,,,,1.1,pde,pde19810624132535260_90,2013-03-16T00:01:09.929Z,"near the coast of Ecuador",earthquake
1981-06-24T07:36:22.300Z,40.302,-125.043,5,3.5,ml,,,,,pde,pde19810624073622300_5,2013-03-16T00:01:09.894Z,"offshore Northern California",earthquake
1981-06-24T02:35:06.950Z,26.878,129.297,33,4.8,mb,,,,1.1,pde,pde19810624023506950_33,2013-03-16T00:01:09.734Z,"Ryukyu Islands, Japan",earthquake
1981-06-23T22:57:38.710Z,10.543,-63.337,8.1,4.9,mb,,,,1.1,pde,pde19810623225738710_8,2013-03-16T00:01:09.725Z,"Sucre, Venezuela",earthquake
1981-06-23T21:50:20.400Z,40.338,-125.35,20,4,mb,,,,,pde,pde19810623215020400_20,2013-03-16T00:01:09.723Z,"offshore Northern California",earthquake
1981-06-23T21:16:58.880Z,37.139,28.949,10,,,,,,1,pde,pde19810623211658880_10,2013-03-16T00:01:09.721Z,"western Turkey",earthquake
1981-06-23T19:54:02.120Z,34.1,74.669,33,4.9,mb,,,,0.8,pde,pde19810623195402120_33,2013-03-16T00:01:09.718Z,"southwestern Kashmir",earthquake
1981-06-23T19:30:25.110Z,-9.041,147.813,61.7,3.7,mb,,,,0.8,pde,pde19810623193025110_61,2013-03-16T00:01:09.716Z,"eastern New Guinea region, Papua New Guinea",earthquake
1981-06-23T15:59:22.540Z,-8.016,128.367,58.9,4.9,mb,,,,1.2,pde,pde19810623155922540_58,2013-03-16T00:01:09.713Z,"Timor Sea",earthquake
1981-06-23T11:19:47.710Z,-20.975,171.014,33,4.6,mb,,,,1.4,pde,pde19810623111947710_33,2013-03-16T00:01:09.711Z,"Vanuatu region",earthquake
1981-06-23T06:05:17.530Z,45.013,149.217,75.5,4.6,mb,,,,0.8,pde,pde19810623060517530_75,2013-03-16T00:01:09.706Z,"Kuril Islands",earthquake
1981-06-23T04:17:38.020Z,31.685,-40.752,10,4.8,mb,,,,0.8,pde,pde19810623041738020_10,2013-03-16T00:01:09.698Z,"northern Mid-Atlantic Ridge",earthquake
1981-06-23T03:20:26.990Z,-13.503,-74.583,33,,,,,,0.7,pde,pde19810623032026990_33,2013-03-16T00:01:09.696Z,"central Peru",earthquake
1981-06-23T02:28:25.390Z,-13.24,-74.598,32.1,4.8,mb,,,,1.1,pde,pde19810623022825390_32,2013-03-16T00:01:09.693Z,"central Peru",earthquake
1981-06-23T02:18:17.370Z,28.269,143.522,33,4.8,mb,,,,1,pde,pde19810623021817370_33,2013-03-16T00:01:09.691Z,"Bonin Islands, Japan region",earthquake
1981-06-23T00:43:49.940Z,38.097,23.316,30.7,3.9,ml,,,,0.3,pde,pde19810623004349940_30,2013-03-16T00:01:09.690Z,"Greece",earthquake
1981-06-23T00:05:28.200Z,48.83,-122.168,6.2,3.1,ml,,,,,pde,pde19810623000528200_6,2013-03-16T00:01:09.688Z,"Washington",earthquake
1981-06-22T20:55:17.990Z,40.352,27.488,10,,,,,,0.2,pde,pde19810622205517990_10,2013-03-16T00:01:09.687Z,"western Turkey",earthquake
1981-06-22T19:33:33.520Z,6.673,-72.918,178.5,4.2,mb,,,,0.7,pde,pde19810622193333520_178,2013-03-16T00:01:09.684Z,"northern Colombia",earthquake
1981-06-22T19:25:07.000Z,-21.401,169.384,33,4.5,mb,,,,0.9,pde,pde19810622192507000_33,2013-03-16T00:01:09.680Z,"southeast of the Loyalty Islands",earthquake
