time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1990-04-29T22:21:22.230Z,36.496,27.18,10,,,,,,1.5,pde,pde19900429222122230_10,2013-03-16T00:26:40.338Z,"Dodecanese Islands, Greece",earthquake
1990-04-29T21:50:05.820Z,-34.019,-71.921,33,,,,,,0.9,pde,pde19900429215005820_33,2013-03-16T00:26:40.336Z,"Libertador General Bernardo O'Higgins, Chile",earthquake
1990-04-29T20:12:43.280Z,-33.622,-71.395,10,,,,,,0.9,pde,pde19900429201243280_10,2013-03-16T00:26:40.313Z,"Valparaiso, Chile",earthquake
1990-04-29T20:00:28.290Z,41.116,14.752,10,,,,,,0.3,pde,pde19900429200028290_10,2013-03-16T00:26:40.312Z,"southern Italy",earthquake
1990-04-29T19:37:18.240Z,36.373,27.041,10,,,,,,0.5,pde,pde19900429193718240_10,2013-03-16T00:26:40.311Z,"Dodecanese Islands, Greece",earthquake
1990-04-29T19:32:30.290Z,16.524,145.964,33,4.6,mb,,,,1.1,pde,pde19900429193230290_33,2013-03-16T00:26:40.309Z,"Anatahan region, Northern Mariana Islands",earthquake
1990-04-29T19:25:19.600Z,61.426,-151.025,59.7,,,,,,,pde,pde19900429192519600_59,2013-03-16T00:26:40.305Z,"Southern Alaska",earthquake
1990-04-29T19:05:11.120Z,61.915,-151.535,79.1,,,,,,,pde,pde19900429190511120_79,2013-03-16T00:26:40.301Z,"Southern Alaska",earthquake
1990-04-29T18:58:35.880Z,36.116,27.133,10,,,,,,1.5,pde,pde19900429185835880_10,2013-03-16T00:26:40.300Z,"Dodecanese Islands, Greece",earthquake
1990-04-29T18:49:07.560Z,41.104,14.725,10,,,,,,0.2,pde,pde19900429184907560_10,2013-03-16T00:26:40.299Z,"southern Italy",earthquake
1990-04-29T18:38:02.600Z,39.245,23.126,10,,,,,,0.7,pde,pde19900429183802600_10,2013-03-16T00:26:40.298Z,"Aegean Sea",earthquake
1990-04-29T18:12:04.220Z,19.885,-73.783,10,4.7,mb,,,,1.2,pde,pde19900429181204220_10,2013-03-16T00:26:40.293Z,"Haiti region",earthquake
1990-04-29T17:46:21.750Z,-31.82,-69.189,10,,,,,,1.2,pde,pde19900429174621750_10,2013-03-16T00:26:40.291Z,"San Juan, Argentina",earthquake
1990-04-29T17:45:13.070Z,35.922,27.012,10,,,,,,1.2,pde,pde19900429174513070_10,2013-03-16T00:26:40.290Z,"Dodecanese Islands, Greece",earthquake
1990-04-29T16:50:49.990Z,44.385,7.1,10,2.5,ml,,,,0.3,pde,pde19900429165049990_10,2013-03-16T00:26:40.288Z,"northern Italy",earthquake
1990-04-29T16:49:50.180Z,44.377,7.06,10,2.5,ml,,,,0.2,pde,pde19900429164950180_10,2013-03-16T00:26:40.287Z,"northern Italy",earthquake
1990-04-29T15:37:29.950Z,40.211,25.249,10,,,,,,0.6,pde,pde19900429153729950_10,2013-03-16T00:26:40.285Z,"Aegean Sea",earthquake
1990-04-29T13:27:33.900Z,63.039,-150.67,116.2,,,,,,,pde,pde19900429132733900_116,2013-03-16T00:26:40.283Z,"Central Alaska",earthquake
1990-04-29T13:17:29.930Z,63.095,-150.772,118,,,,,,,pde,pde19900429131729930_118,2013-03-16T00:26:40.281Z,"Central Alaska",earthquake
1990-04-29T10:39:37.540Z,63.084,-150.675,120.9,4.2,mb,,,,,pde,pde19900429103937540_120,2013-03-16T00:26:40.274Z,"Central Alaska",earthquake
1990-04-29T10:24:28.860Z,-20.16,-69.523,137.2,3.2,mb,,,,1.4,pde,pde19900429102428860_137,2013-03-16T00:26:40.253Z,"Tarapaca, Chile",earthquake
1990-04-29T09:56:45.210Z,1.746,123.864,33,4.2,mb,,,,1.4,pde,pde19900429095645210_33,2013-03-16T00:26:40.250Z,"Minahasa, Sulawesi, Indonesia",earthquake
1990-04-29T09:53:33.120Z,39.125,27.598,10,,,,,,0.8,pde,pde19900429095333120_10,2013-03-16T00:26:40.249Z,"western Turkey",earthquake
1990-04-29T08:31:58.060Z,15.193,147.524,20.5,4.7,mb,,,,0.8,pde,pde19900429083158060_20,2013-03-16T00:26:40.246Z,"Mariana Islands region",earthquake
1990-04-29T08:20:16.760Z,47.899,153.993,33,5,mb,,,,0.7,pde,pde19900429082016760_33,2013-03-16T00:26:40.237Z,"Kuril Islands",earthquake
1990-04-29T08:00:05.260Z,51.083,-147.871,33,4.9,mb,,,,0.7,pde,pde19900429080005260_33,2013-03-16T00:26:40.227Z,"south of Alaska",earthquake
1990-04-29T07:16:38.220Z,38.374,14.981,10,,,,,,0.4,pde,pde19900429071638220_10,2013-03-16T00:26:40.194Z,"Sicily, Italy",earthquake
1990-04-29T06:40:20.910Z,-9.421,148.808,42.4,4.9,mb,,,,1,pde,pde19900429064020910_42,2013-03-16T00:26:40.192Z,"eastern New Guinea region, Papua New Guinea",earthquake
1990-04-29T06:21:01.350Z,1.571,123.696,33,4.3,mb,,,,1.4,pde,pde19900429062101350_33,2013-03-16T00:26:40.190Z,"Minahasa, Sulawesi, Indonesia",earthquake
1990-04-29T05:43:40.620Z,-4.1,151.857,26.8,5.6,mw,,,,1.2,pde,pde19900429054340620_26,2013-03-16T00:26:40.181Z,"New Britain region, Papua New Guinea",earthquake
1990-04-29T05:14:34.730Z,18.121,145.353,319.3,4.6,mb,,,,1,pde,pde19900429051434730_319,2013-03-16T00:26:40.176Z,"Pagan region, Northern Mariana Islands",earthquake
1990-04-29T04:37:38.740Z,-32.52,-70.33,31.1,,,,,,1.5,pde,pde19900429043738740_31,2013-03-16T00:26:40.173Z,"Valparaiso, Chile",earthquake
1990-04-29T04:27:07.390Z,18.898,-65.957,10,,,,,,0.6,pde,pde19900429042707390_10,2013-03-16T00:26:40.170Z,"Puerto Rico region",earthquake
1990-04-29T04:06:39.460Z,15.227,-93.065,102.3,3.9,mb,,,,1.1,pde,pde19900429040639460_102,2013-03-16T00:26:40.168Z,"offshore Chiapas, Mexico",earthquake
1990-04-29T01:23:09.770Z,-30.017,-67.076,10,,,,,,0.2,pde,pde19900429012309770_10,2013-03-16T00:26:40.167Z,"La Rioja, Argentina",earthquake
1990-04-29T00:57:09.530Z,46.907,1.573,10,1.9,ml,,,,0.3,pde,pde19900429005709530_10,2013-03-16T00:26:40.166Z,"France",earthquake
1990-04-29T00:21:49.180Z,-31.587,-68.165,10,,,,,,0.7,pde,pde19900429002149180_10,2013-03-16T00:26:40.165Z,"San Juan, Argentina",earthquake
1990-04-28T22:24:56.990Z,46.343,7.473,6.7,2.9,ml,,,,1,pde,pde19900428222456990_6,2013-03-16T00:26:40.159Z,"Switzerland",earthquake
1990-04-28T22:12:00.140Z,59.77,-150.904,47.4,,,,,,,pde,pde19900428221200140_47,2013-03-16T00:26:40.156Z,"Kenai Peninsula, Alaska",earthquake
1990-04-28T22:09:59.920Z,36.314,100.045,10,4.5,mb,,,,0.7,pde,pde19900428220959920_10,2013-03-16T00:26:40.154Z,"northern Qinghai, China",earthquake
1990-04-28T22:04:52.190Z,35.278,49.772,10,,,,,,0.2,pde,pde19900428220452190_10,2013-03-16T00:26:40.153Z,"western Iran",earthquake
1990-04-28T21:56:04.260Z,44.262,8.373,10,2.3,ml,,,,0.4,pde,pde19900428215604260_10,2013-03-16T00:26:40.152Z,"northern Italy",earthquake
1990-04-28T21:22:45.710Z,18.424,-72.856,10,4.7,mb,,,,1.1,pde,pde19900428212245710_10,2013-03-16T00:26:40.148Z,"Haiti region",earthquake
1990-04-28T21:08:30.600Z,39.018,24.038,10,,,,,,0.7,pde,pde19900428210830600_10,2013-03-16T00:26:40.147Z,"Aegean Sea",earthquake
1990-04-28T20:58:32.040Z,46.644,0.499,10,2.2,ml,,,,1,pde,pde19900428205832040_10,2013-03-16T00:26:40.146Z,"France",earthquake
1990-04-28T20:52:36.920Z,51.32,-179.953,33,4.5,mb,,,,1.3,pde,pde19900428205236920_33,2013-03-16T00:26:40.144Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
1990-04-28T20:44:48.500Z,33.128,96.644,10,4.6,mb,,,,1.3,pde,pde19900428204448500_10,2013-03-16T00:26:40.141Z,"southern Qinghai, China",earthquake
1990-04-28T20:20:52.550Z,10.098,122.237,33,4.7,mb,,,,1.1,pde,pde19900428202052550_33,2013-03-16T00:26:40.138Z,"Panay, Philippines",earthquake
1990-04-28T20:10:50.970Z,17.417,-61.06,10,3.2,ml,,,,0.8,pde,pde19900428201050970_10,2013-03-16T00:26:40.137Z,"Antigua and Barbuda region, Leeward Islands",earthquake
1990-04-28T19:29:04.840Z,18.457,-72.901,10,4.8,ms,,,,0.9,pde,pde19900428192904840_10,2013-03-16T00:26:40.133Z,"Haiti region",earthquake
1990-04-28T19:03:11.720Z,40.614,33.06,10,,,,,,0.9,pde,pde19900428190311720_10,2013-03-16T00:26:40.132Z,"central Turkey",earthquake
1990-04-28T18:17:13.500Z,37.867,-122.01,7,2.5,ml,,,,,pde,pde19900428181713500_7,2013-03-16T00:26:40.130Z,"San Francisco Bay area, California",earthquake
1990-04-28T17:41:29.770Z,-31.548,-68.087,9.1,,,,,,1.1,pde,pde19900428174129770_9,2013-03-16T00:26:40.090Z,"San Juan, Argentina",earthquake
1990-04-28T16:50:48.770Z,44.347,6.976,10.3,2.5,ml,,,,0.3,pde,pde19900428165048770_10,2013-03-16T00:26:40.089Z,"France",earthquake
1990-04-28T15:18:39.270Z,12.283,-60.197,10,,,,,,0.9,pde,pde19900428151839270_10,2013-03-16T00:26:40.088Z,"Barbados region, Windward Islands",earthquake
1990-04-28T15:10:41.430Z,40.597,15.599,10,,,,,,1.2,pde,pde19900428151041430_10,2013-03-16T00:26:40.086Z,"southern Italy",earthquake
1990-04-28T13:12:24.140Z,45.628,6.479,10,2.4,ml,,,,0.4,pde,pde19900428131224140_10,2013-03-16T00:26:40.085Z,"France",earthquake
1990-04-28T13:10:44.360Z,-2.96,129.867,33,4.5,mb,,,,1.4,pde,pde19900428131044360_33,2013-03-16T00:26:40.083Z,"Seram, Indonesia",earthquake
1990-04-28T11:51:03.350Z,35.136,47.715,33,,,,,,1.4,pde,pde19900428115103350_33,2013-03-16T00:26:40.082Z,"western Iran",earthquake
1990-04-28T11:42:23.830Z,-26.113,-178.021,17.4,5.7,mw,,,,1.5,pde,pde19900428114223830_17,2013-03-16T00:26:40.062Z,"south of the Fiji Islands",earthquake
1990-04-28T11:41:20.060Z,59.037,-152.325,67.7,,,,,,,pde,pde19900428114120060_67,2013-03-16T00:26:40.059Z,"Southern Alaska",earthquake
1990-04-28T09:44:48.020Z,-5.547,-79.405,33,4.8,mb,,,,1.5,pde,pde19900428094448020_33,2013-03-16T00:26:40.057Z,"northern Peru",earthquake
1990-04-28T09:11:44.720Z,39.818,-29.837,10,4.5,mb,,,,1.1,pde,pde19900428091144720_10,2013-03-16T00:26:40.053Z,"Azores Islands, Portugal",earthquake
1990-04-28T08:52:47.080Z,39.844,-29.832,10,4.5,mb,,,,1,pde,pde19900428085247080_10,2013-03-16T00:26:40.050Z,"Azores Islands, Portugal",earthquake
1990-04-28T08:35:54.810Z,-0.695,-77.646,10,,,,,,0.5,pde,pde19900428083554810_10,2013-03-16T00:26:40.049Z,"Ecuador",earthquake
1990-04-28T07:34:40.280Z,-10.369,116.422,33,,,,,,1.3,pde,pde19900428073440280_33,2013-03-16T00:26:40.048Z,"south of Lombok, Indonesia",earthquake
1990-04-28T06:33:44.510Z,36.922,71.3,45.8,4.7,mb,,,,1.4,pde,pde19900428063344510_45,2013-03-16T00:26:40.045Z,"Hindu Kush region, Afghanistan",earthquake
1990-04-28T05:45:04.200Z,37.87,-122.018,7,3.4,ml,,,,,pde,pde19900428054504200_7,2013-03-16T00:26:40.043Z,"San Francisco Bay area, California",earthquake
1990-04-28T05:43:31.340Z,60.981,-148.01,8.8,,,,,,,pde,pde19900428054331340_8,2013-03-16T00:26:40.040Z,"Kenai Peninsula, Alaska",earthquake
1990-04-28T04:47:41.800Z,37.863,-122.003,5,4.2,mb,,,,,pde,pde19900428044741800_5,2013-03-16T00:26:40.037Z,"San Francisco Bay area, California",earthquake
1990-04-28T04:41:48.000Z,37.885,-121.983,6,4.3,mb,,,,,pde,pde19900428044148000_6,2013-03-16T00:26:40.031Z,"San Francisco Bay area, California",earthquake
1990-04-28T04:41:08.000Z,37.873,-121.978,5,2.5,ml,,,,,pde,pde19900428044108000_5,2013-03-16T00:26:40.030Z,"San Francisco Bay area, California",earthquake
1990-04-28T03:56:46.760Z,36.225,99.999,10,4.8,mb,,,,0.9,pde,pde19900428035646760_10,2013-03-16T00:26:40.025Z,"northern Qinghai, China",earthquake
1990-04-28T03:25:50.290Z,-30.308,-67.874,10,,,,,,0.9,pde,pde19900428032550290_10,2013-03-16T00:26:40.023Z,"San Juan, Argentina",earthquake
1990-04-28T03:21:32.630Z,38.164,27.991,10,,,,,,1.3,pde,pde19900428032132630_10,2013-03-16T00:26:40.022Z,"western Turkey",earthquake
1990-04-28T02:23:16.820Z,1.012,123.243,33,4.8,mb,,,,1.2,pde,pde19900428022316820_33,2013-03-16T00:26:40.020Z,"Minahasa, Sulawesi, Indonesia",earthquake
1990-04-28T01:23:13.000Z,8.923,-83.484,26.3,6.3,ms,395,,,,centennial,centennial19900428012313,2014-03-18T02:41:15.676Z,"Costa Rica",earthquake
1990-04-28T00:47:19.200Z,-3.967,151.562,10,4.6,mb,,,,1.2,pde,pde19900428004719200_10,2013-03-16T00:26:39.952Z,"New Ireland region, Papua New Guinea",earthquake
1990-04-27T23:22:27.380Z,45.391,6.633,10,2.7,ml,,,,1.3,pde,pde19900427232227380_10,2013-03-16T00:26:39.911Z,"France",earthquake
1990-04-27T23:15:32.910Z,-5.728,151.934,98.4,4.2,mb,,,,0.7,pde,pde19900427231532910_98,2013-03-16T00:26:39.910Z,"New Britain region, Papua New Guinea",earthquake
1990-04-27T22:11:48.550Z,-7.355,128.176,153.3,4.4,mb,,,,1,pde,pde19900427221148550_153,2013-03-16T00:26:39.879Z,"Kepulauan Barat Daya, Indonesia",earthquake
1990-04-27T21:59:55.800Z,-31.232,-68.645,81.1,,,,,,0.2,pde,pde19900427215955800_81,2013-03-16T00:26:39.878Z,"San Juan, Argentina",earthquake
1990-04-27T20:54:51.920Z,46.533,150.727,153.3,4.3,mb,,,,0.9,pde,pde19900427205451920_153,2013-03-16T00:26:39.875Z,"Kuril Islands",earthquake
1990-04-27T20:42:20.140Z,9.767,125.98,198.1,4.3,mb,,,,0.6,pde,pde19900427204220140_198,2013-03-16T00:26:39.873Z,"Mindanao, Philippines",earthquake
1990-04-27T20:34:48.000Z,61.734,-149.592,37.3,,,,,,,pde,pde19900427203448000_37,2013-03-16T00:26:39.853Z,"Southern Alaska",earthquake
1990-04-27T19:41:15.660Z,36.22,30.786,10,,,,,,0.3,pde,pde19900427194115660_10,2013-03-16T00:26:39.813Z,"western Turkey",earthquake
1990-04-27T19:03:03.860Z,-20.145,-68.979,131.6,4.7,mb,,,,0.9,pde,pde19900427190303860_131,2013-03-16T00:26:39.807Z,"Tarapaca, Chile",earthquake
1990-04-27T18:52:06.540Z,51.083,177.517,33,4,mb,,,,0.4,pde,pde19900427185206540_33,2013-03-16T00:26:39.806Z,"Rat Islands, Aleutian Islands, Alaska",earthquake
1990-04-27T17:53:23.330Z,-18.041,35.289,10,4.8,mb,,,,0.8,pde,pde19900427175323330_10,2013-03-16T00:26:39.803Z,"Mozambique",earthquake
1990-04-27T17:34:25.700Z,1.309,123.672,33,4.4,mb,,,,0.6,pde,pde19900427173425700_33,2013-03-16T00:26:39.802Z,"Minahasa, Sulawesi, Indonesia",earthquake
1990-04-27T17:15:15.600Z,36.697,-121.187,7,2.6,ml,,,,,pde,pde19900427171515600_7,2013-03-16T00:26:39.800Z,"Central California",earthquake
1990-04-27T16:45:53.810Z,-33.156,-70.241,10,,,,,,0.3,pde,pde19900427164553810_10,2013-03-16T00:26:39.799Z,"Region Metropolitana, Chile",earthquake
1990-04-27T16:31:10.250Z,13.046,-89.234,79.7,4.6,mb,,,,0.7,pde,pde19900427163110250_79,2013-03-16T00:26:39.796Z,"offshore El Salvador",earthquake
1990-04-27T16:02:04.420Z,-8.872,-108.786,33,5.1,mb,,,,1.2,pde,pde19900427160204420_33,2013-03-16T00:26:39.791Z,"central East Pacific Rise",earthquake
1990-04-27T15:40:06.180Z,34.165,-117.331,10,3,ml,,,,0.4,pde,pde19900427154006180_10,2013-03-16T00:26:39.789Z,"Greater Los Angeles area, California",earthquake
1990-04-27T14:19:13.130Z,37.03,-7.038,33,3.3,mblg,,,,0.8,pde,pde19900427141913130_33,2013-03-16T00:26:39.787Z,"Portugal",earthquake
1990-04-27T13:18:26.340Z,39.285,23.073,10,,,,,,0.4,pde,pde19900427131826340_10,2013-03-16T00:26:39.786Z,"Aegean Sea",earthquake
1990-04-27T13:11:38.030Z,37.704,-1.621,10,3,mblg,,,,0.1,pde,pde19900427131138030_10,2013-03-16T00:26:39.785Z,"Spain",earthquake
1990-04-27T12:06:53.050Z,46.836,7.552,10,2.6,ml,,,,0.9,pde,pde19900427120653050_10,2013-03-16T00:26:39.783Z,"Switzerland",earthquake
1990-04-27T10:40:51.270Z,58.986,5.706,10,1.6,md,,,,0.8,pde,pde19900427104051270_10,2013-03-16T00:26:39.781Z,"southern Norway",earthquake
1990-04-27T10:13:01.740Z,-31.53,-69.329,12.8,,,,,,0.6,pde,pde19900427101301740_12,2013-03-16T00:26:39.740Z,"San Juan, Argentina",earthquake
1990-04-27T09:57:39.400Z,18.203,-64.687,10,,,,,,0.9,pde,pde19900427095739400_10,2013-03-16T00:26:39.739Z,"Virgin Islands region",earthquake
1990-04-27T09:42:31.050Z,1.462,123.566,36.8,5.4,mw,,,,1.2,pde,pde19900427094231050_36,2013-03-16T00:26:39.704Z,"Minahasa, Sulawesi, Indonesia",earthquake
1990-04-27T09:03:49.810Z,39.312,23.315,10,3.5,ml,,,,1.1,pde,pde19900427090349810_10,2013-03-16T00:26:39.678Z,"Aegean Sea",earthquake
1990-04-27T07:35:21.340Z,46.217,7.929,10,,,,,,0.7,pde,pde19900427073521340_10,2013-03-16T00:26:39.620Z,"Switzerland",earthquake
1990-04-27T07:31:01.660Z,45.095,14.865,10,2.1,ml,,,,1.4,pde,pde19900427073101660_10,2013-03-16T00:26:39.617Z,"Croatia",earthquake
1990-04-27T05:29:25.900Z,28.696,66.177,16.8,5.5,mw,,,,1.3,pde,pde19900427052925900_16,2013-03-16T00:26:39.573Z,"Pakistan",earthquake
1990-04-27T05:09:02.850Z,1.245,122.881,45.8,5,mb,,,,1,pde,pde19900427050902850_45,2013-03-16T00:26:39.568Z,"Minahasa, Sulawesi, Indonesia",earthquake
1990-04-27T05:03:52.120Z,39.294,23.096,10,,,,,,0.6,pde,pde19900427050352120_10,2013-03-16T00:26:39.512Z,"Aegean Sea",earthquake
