time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1982-09-30T03:15:32.500Z,32,-114.917,6,3.2,ml,,,,,pde,pde19820930031532500_6,2013-03-16T00:03:54.946Z,"Sonora, Mexico",earthquake
1982-09-30T02:28:30.340Z,-21.472,-177.895,409.9,4.4,mb,,,,1.2,pde,pde19820930022830340_409,2013-03-16T00:03:54.940Z,"Fiji region",earthquake
1982-09-30T02:27:19.810Z,42.643,-111.465,5,3.5,ml,,,,0.5,pde,pde19820930022719810_5,2013-03-16T00:03:54.937Z,"southern Idaho",earthquake
1982-09-30T02:02:06.330Z,-32.787,-70.256,33,,,,,,0.8,pde,pde19820930020206330_33,2013-03-16T00:03:54.934Z,"Valparaiso, Chile",earthquake
1982-09-30T01:54:01.660Z,-15.009,-173.089,63.1,5.2,ms,,,,1.4,pde,pde19820930015401660_63,2013-03-16T00:03:54.928Z,"Tonga",earthquake
1982-09-30T01:44:07.800Z,-7.059,155.765,51.8,5,mb,,,,1,pde,pde19820930014407800_51,2013-03-16T00:03:54.923Z,"Solomon Islands",earthquake
1982-09-30T00:13:07.960Z,40.895,15.414,10,4,mb,,,,1.3,pde,pde19820930001307960_10,2013-03-16T00:03:54.916Z,"southern Italy",earthquake
1982-09-29T23:21:30.740Z,45.211,5.563,10,3,ml,,,,0.5,pde,pde19820929232130740_10,2013-03-16T00:03:54.910Z,"France",earthquake
1982-09-29T22:35:26.450Z,46.107,12.461,10,3,ml,,,,1,pde,pde19820929223526450_10,2013-03-16T00:03:54.893Z,"northern Italy",earthquake
1982-09-29T22:11:24.930Z,3.33,-82.824,33,4.9,mb,,,,0.8,pde,pde19820929221124930_33,2013-03-16T00:03:54.891Z,"south of Panama",earthquake
1982-09-29T21:58:29.250Z,-29.512,-177.242,33,5,mb,,,,1,pde,pde19820929215829250_33,2013-03-16T00:03:54.886Z,"Kermadec Islands, New Zealand",earthquake
1982-09-29T20:46:53.050Z,-7.328,155.763,59.7,5.3,mb,,,,1.1,pde,pde19820929204653050_59,2013-03-16T00:03:54.877Z,"Solomon Islands",earthquake
1982-09-29T20:03:14.740Z,48.059,153.796,33,4.4,mb,,,,0.6,pde,pde19820929200314740_33,2013-03-16T00:03:54.875Z,"Kuril Islands",earthquake
1982-09-29T19:37:14.700Z,35.75,-117.75,9,3.8,ml,,,,,pde,pde19820929193714700_9,2013-03-16T00:03:54.851Z,"Southern California",earthquake
1982-09-29T19:03:37.470Z,-7.339,155.755,59.3,4.9,mb,,,,1.1,pde,pde19820929190337470_59,2013-03-16T00:03:54.784Z,"Solomon Islands",earthquake
1982-09-29T18:43:10.810Z,38.786,21.493,10,3.3,ml,,,,1.1,pde,pde19820929184310810_10,2013-03-16T00:03:54.781Z,"Greece",earthquake
1982-09-29T18:21:01.100Z,35.75,-117.75,8,4.2,ml,,,,,pde,pde19820929182101100_8,2013-03-16T00:03:54.779Z,"Southern California",earthquake
1982-09-29T18:19:16.100Z,35.75,-117.75,6,3.9,ml,,,,,pde,pde19820929181916100_6,2013-03-16T00:03:54.776Z,"Southern California",earthquake
1982-09-29T16:10:40.490Z,35.518,140.177,81.2,4.9,mb,,,,0.8,pde,pde19820929161040490_81,2013-03-16T00:03:54.760Z,"near the east coast of Honshu, Japan",earthquake
1982-09-29T15:12:44.340Z,34.804,91.081,33,4.3,mb,,,,1.2,pde,pde19820929151244340_33,2013-03-16T00:03:54.757Z,"southern Qinghai, China",earthquake
1982-09-29T13:30:00.100Z,37.091,-116.045,0,4.1,ml,,,,,pde,pde19820929133000100_0,2013-03-16T00:03:54.746Z,"Nevada",earthquake
1982-09-29T12:49:00.880Z,41.759,12.84,10,3.8,ml,,,,0.8,pde,pde19820929124900880_10,2013-03-16T00:03:54.736Z,"southern Italy",earthquake
1982-09-29T12:05:47.440Z,22.187,-108.419,10,4.4,mb,,,,0.8,pde,pde19820929120547440_10,2013-03-16T00:03:54.722Z,"off the coast of Baja California Sur, Mexico",earthquake
1982-09-29T09:39:29.780Z,36.512,135.803,25.1,4.6,mb,,,,0.8,pde,pde19820929093929780_25,2013-03-16T00:03:54.718Z,"Sea of Japan",earthquake
1982-09-29T09:29:45.650Z,25.175,141.788,88.1,5,mb,,,,1.2,pde,pde19820929092945650_88,2013-03-16T00:03:54.706Z,"Volcano Islands, Japan region",earthquake
1982-09-29T08:35:12.000Z,42.522,18.736,10,,,,,,0.8,pde,pde19820929083512000_10,2013-03-16T00:03:54.703Z,"Montenegro",earthquake
1982-09-29T05:53:36.170Z,37.205,73.149,58.7,4.7,mb,,,,1.3,pde,pde19820929055336170_58,2013-03-16T00:03:54.660Z,"Hindu Kush region, Afghanistan",earthquake
1982-09-29T05:50:32.290Z,14.487,-89.121,12,5.5,mb,,,,0.9,pde,pde19820929055032290_12,2014-03-17T23:37:54.277Z,"Honduras",earthquake
1982-09-29T04:24:19.430Z,37.264,72.891,64.7,5.4,mb,,,,1,pde,pde19820929042419430_64,2013-03-16T00:03:54.604Z,"Tajikistan",earthquake
1982-09-29T03:48:00.120Z,14.547,-89.131,15,5.1,mb,,,,1,pde,pde19820929034800120_15,2013-03-16T00:03:54.581Z,"Honduras",earthquake
1982-09-29T03:18:11.640Z,-31.722,-66.665,33,,,,,,1,pde,pde19820929031811640_33,2013-03-16T00:03:54.569Z,"La Rioja, Argentina",earthquake
1982-09-28T22:48:05.380Z,15.706,147.797,33,4.5,mb,,,,0.6,pde,pde19820928224805380_33,2013-03-16T00:03:54.566Z,"Mariana Islands region",earthquake
1982-09-28T22:42:20.590Z,15.699,147.702,33,5.1,mb,,,,0.9,pde,pde19820928224220590_33,2013-03-16T00:03:54.531Z,"Mariana Islands region",earthquake
1982-09-28T19:36:20.420Z,44.609,6.877,10,3,ml,,,,0.5,pde,pde19820928193620420_10,2013-03-16T00:03:54.529Z,"France",earthquake
1982-09-28T18:10:29.020Z,16.241,-96.155,33,,,,,,0.9,pde,pde19820928181029020_33,2013-03-16T00:03:54.495Z,"Oaxaca, Mexico",earthquake
1982-09-28T17:41:07.160Z,-31.302,-69.383,10,,,,,,0.8,pde,pde19820928174107160_10,2013-03-16T00:03:54.476Z,"San Juan, Argentina",earthquake
1982-09-28T17:35:05.000Z,35.75,-117.75,9,3.1,ml,,,,,pde,pde19820928173505000_9,2013-03-16T00:03:54.455Z,"Southern California",earthquake
1982-09-28T16:22:01.840Z,34.503,140.018,33,4,mb,,,,0.8,pde,pde19820928162201840_33,2013-03-16T00:03:54.441Z,"near the east coast of Honshu, Japan",earthquake
1982-09-28T15:40:11.530Z,44.609,6.997,9,3.1,ml,,,,0.2,pde,pde19820928154011530_9,2013-03-16T00:03:54.399Z,"France",earthquake
1982-09-28T15:14:36.000Z,-24.271,-176.588,30.1,6.3,ms,302,,,,centennial,centennial19820928151436,2013-07-09T19:07:55.000Z,"south of the Fiji Islands",earthquake
1982-09-28T13:58:36.180Z,-33.679,-72.49,33,,,,,,0.6,pde,pde19820928135836180_33,2013-03-16T00:03:54.249Z,"offshore Valparaiso, Chile",earthquake
1982-09-28T13:38:25.770Z,37.558,20.255,36.4,5,ms,,,,1.2,pde,pde19820928133825770_36,2013-03-16T00:03:54.225Z,"Ionian Sea",earthquake
1982-09-28T13:33:15.770Z,-31.525,-67.658,10,,,,,,1.5,pde,pde19820928133315770_10,2013-03-16T00:03:54.223Z,"San Juan, Argentina",earthquake
1982-09-28T13:03:31.580Z,-59.817,-26.296,33,5.1,mb,,,,1,pde,pde19820928130331580_33,2013-03-16T00:03:54.183Z,"South Sandwich Islands region",earthquake
1982-09-28T11:46:30.190Z,-33.625,-72.071,33,,,,,,0.5,pde,pde19820928114630190_33,2013-03-16T00:03:54.180Z,"offshore Valparaiso, Chile",earthquake
1982-09-28T10:43:51.400Z,35.75,-117.75,5,3.5,ml,,,,,pde,pde19820928104351400_5,2013-03-16T00:03:54.178Z,"Southern California",earthquake
1982-09-28T09:24:38.410Z,38.713,25.298,10,3.4,ml,,,,1.1,pde,pde19820928092438410_10,2013-03-16T00:03:54.173Z,"Aegean Sea",earthquake
1982-09-28T05:07:14.450Z,-3.339,177.604,32,4.9,mb,,,,1.1,pde,pde19820928050714450_32,2013-03-16T00:03:54.169Z,"Gilbert Islands, Kiribati region",earthquake
1982-09-28T03:37:25.200Z,37.469,-118.801,5,3.8,ml,,,,0.9,pde,pde19820928033725200_5,2013-03-16T00:03:54.167Z,"Central California",earthquake
1982-09-28T03:32:19.330Z,37.459,-118.792,5,3.7,ml,,,,0.9,pde,pde19820928033219330_5,2013-03-16T00:03:54.164Z,"Central California",earthquake
1982-09-28T03:30:59.920Z,39.152,23.869,15.7,3.4,ml,,,,0.9,pde,pde19820928033059920_15,2013-03-16T00:03:54.162Z,"Aegean Sea",earthquake
1982-09-28T02:13:30.660Z,-0.347,125.797,33,4.6,mb,,,,1.1,pde,pde19820928021330660_33,2013-03-16T00:03:54.160Z,"Molucca Sea",earthquake
1982-09-28T00:41:49.100Z,37.485,-118.797,5,4.2,ml,,,,0.7,pde,pde19820928004149100_5,2013-03-16T00:03:54.158Z,"Central California",earthquake
1982-09-27T22:47:15.530Z,18.162,-100.445,33,,,,,,0.8,pde,pde19820927224715530_33,2013-03-16T00:03:54.156Z,"Guerrero, Mexico",earthquake
1982-09-27T21:37:11.240Z,10.027,126.232,58.3,5,mb,,,,1.1,pde,pde19820927213711240_58,2013-03-16T00:03:54.151Z,"Philippine Islands region",earthquake
1982-09-27T20:18:08.060Z,71.587,-3.694,10,4.6,mb,,,,1.3,pde,pde19820927201808060_10,2013-03-16T00:03:54.149Z,"Jan Mayen Island region",earthquake
1982-09-27T19:17:00.080Z,-19.475,-174.677,33,5.2,mb,,,,1.3,pde,pde19820927191700080_33,2013-03-16T00:03:54.145Z,"Tonga",earthquake
1982-09-27T16:16:30.370Z,-32.03,-70.172,105,,,,,,0.5,pde,pde19820927161630370_105,2013-03-16T00:03:54.141Z,"San Juan, Argentina",earthquake
1982-09-27T13:36:34.970Z,11.063,-62.092,126.7,,,,,,1.1,pde,pde19820927133634970_126,2013-03-16T00:03:54.104Z,"offshore Sucre, Venezuela",earthquake
1982-09-27T12:37:38.410Z,39.213,73.544,33,4.8,mb,,,,1.4,pde,pde19820927123738410_33,2013-03-16T00:03:54.097Z,"Tajikistan",earthquake
1982-09-27T12:04:35.690Z,46.451,3.502,10,2.1,ml,,,,0.3,pde,pde19820927120435690_10,2013-03-16T00:03:54.094Z,"France",earthquake
1982-09-27T11:51:07.720Z,-14.646,-173.264,26,5,ms,,,,1.3,pde,pde19820927115107720_26,2013-03-16T00:03:54.087Z,"Samoa Islands region",earthquake
1982-09-27T11:11:03.290Z,11.67,92.644,33,4.7,mb,,,,1.5,pde,pde19820927111103290_33,2013-03-16T00:03:54.082Z,"Andaman Islands, India region",earthquake
1982-09-27T10:58:45.870Z,13.557,-95.155,33,,,,,,0.5,pde,pde19820927105845870_33,2013-03-16T00:03:54.078Z,"off the coast of Chiapas, Mexico",earthquake
1982-09-27T10:22:32.300Z,35.21,-92.23,3.9,3.1,mblg,,,,,pde,pde19820927102232300_3,2013-03-16T00:03:54.075Z,"Arkansas",earthquake
1982-09-27T09:56:37.810Z,-31.612,-67.546,10,,,,,,1.3,pde,pde19820927095637810_10,2013-03-16T00:03:54.073Z,"San Juan, Argentina",earthquake
1982-09-27T09:44:50.750Z,63.146,-150.491,124.7,3.7,mb,,,,0.5,pde,pde19820927094450750_124,2013-03-16T00:03:54.056Z,"Central Alaska",earthquake
1982-09-27T08:55:35.000Z,1.288,126.234,58.2,5.6,ms,223,,,,centennial,centennial19820927085535,2013-07-09T19:07:55.000Z,"Molucca Sea",earthquake
1982-09-27T07:25:19.610Z,14.908,147.097,33,4.2,mb,,,,0.6,pde,pde19820927072519610_33,2013-03-16T00:03:54.024Z,"Mariana Islands region",earthquake
1982-09-27T06:24:52.150Z,-31.565,-69.446,117.9,,,,,,1,pde,pde19820927062452150_117,2013-03-16T00:03:54.020Z,"San Juan, Argentina",earthquake
1982-09-27T05:17:54.800Z,-3.676,177.694,33,4.6,mb,,,,1.2,pde,pde19820927051754800_33,2013-03-16T00:03:54.017Z,"Gilbert Islands, Kiribati region",earthquake
1982-09-27T02:59:46.810Z,-15.069,-75.556,33,,,,,,1.3,pde,pde19820927025946810_33,2013-03-16T00:03:54.015Z,"near the coast of central Peru",earthquake
1982-09-27T02:37:32.580Z,31.803,116.572,33,,,,,,1.5,pde,pde19820927023732580_33,2013-03-16T00:03:53.985Z,"Anhui, China",earthquake
1982-09-26T23:44:35.590Z,-22.901,-66.551,226.4,,,,,,1.1,pde,pde19820926234435590_226,2013-03-16T00:03:53.982Z,"Jujuy, Argentina",earthquake
1982-09-26T19:57:57.330Z,59.442,-156.008,86.7,,,,,,0.6,pde,pde19820926195757330_86,2013-03-16T00:03:53.980Z,"Southern Alaska",earthquake
1982-09-26T19:18:30.490Z,61.51,-27.189,10,4.4,mb,,,,1,pde,pde19820926191830490_10,2013-03-16T00:03:53.941Z,"Iceland region",earthquake
1982-09-26T18:49:57.100Z,63.834,-148.845,133.4,,,,,,0.4,pde,pde19820926184957100_133,2013-03-16T00:03:53.939Z,"Central Alaska",earthquake
1982-09-26T16:21:31.780Z,15.641,147.982,33,4.2,mb,,,,0.7,pde,pde19820926162131780_33,2013-03-16T00:03:53.937Z,"Mariana Islands region",earthquake
1982-09-26T14:35:12.990Z,-3.086,-75.695,136,4.7,mb,,,,1.1,pde,pde19820926143512990_136,2013-03-16T00:03:53.929Z,"northern Peru",earthquake
1982-09-26T14:00:49.760Z,-3.442,177.659,25,5.4,mb,,,,0.9,pde,pde19820926140049760_25,2013-03-16T00:03:53.908Z,"Gilbert Islands, Kiribati region",earthquake
1982-09-26T12:43:53.070Z,-33.311,-71.214,33,,,,,,0.3,pde,pde19820926124353070_33,2013-03-16T00:03:53.905Z,"Region Metropolitana, Chile",earthquake
1982-09-26T11:26:37.090Z,12.102,92.928,33,4.8,mb,,,,0.7,pde,pde19820926112637090_33,2013-03-16T00:03:53.901Z,"Andaman Islands, India region",earthquake
1982-09-26T11:20:32.460Z,29.717,100.503,33,4.6,mb,,,,1.5,pde,pde19820926112032460_33,2013-03-16T00:03:53.897Z,"western Sichuan, China",earthquake
1982-09-26T11:08:32.990Z,39.532,25.362,10,3.5,ml,,,,0.8,pde,pde19820926110832990_10,2013-03-16T00:03:53.895Z,"Aegean Sea",earthquake
1982-09-26T10:09:23.900Z,46.873,-121.073,4.3,2.9,ml,,,,,pde,pde19820926100923900_4,2013-03-16T00:03:53.893Z,"Washington",earthquake
1982-09-26T09:46:44.120Z,-3.428,177.558,25,4.6,mb,,,,0.7,pde,pde19820926094644120_25,2013-03-16T00:03:53.890Z,"Gilbert Islands, Kiribati region",earthquake
1982-09-26T08:32:31.500Z,6.612,126.763,190.2,5.4,mb,,,,1,pde,pde19820926083231500_190,2013-03-16T00:03:53.870Z,"Mindanao, Philippines",earthquake
1982-09-26T05:20:37.000Z,34.917,-120.717,6,3,ml,,,,,pde,pde19820926052037000_6,2013-03-16T00:03:53.868Z,"offshore Central California",earthquake
1982-09-26T04:56:35.940Z,-32.697,-70.348,99.7,,,,,,0.3,pde,pde19820926045635940_99,2013-03-16T00:03:53.866Z,"Valparaiso, Chile",earthquake
1982-09-26T04:46:37.810Z,47.015,152.289,112,5.6,mb,,,,0.9,pde,pde19820926044637810_112,2013-03-16T00:03:53.838Z,"Kuril Islands",earthquake
1982-09-26T04:02:06.610Z,-42.699,-82.26,10,5.2,mb,,,,1.3,pde,pde19820926040206610_10,2013-03-16T00:03:53.831Z,"West Chile Rise",earthquake
1982-09-26T03:38:30.080Z,39.676,24.1,10.5,,,,,,0.5,pde,pde19820926033830080_10,2013-03-16T00:03:53.828Z,"Aegean Sea",earthquake
1982-09-26T03:20:23.270Z,-5.64,150.409,118.1,4.8,mb,,,,1,pde,pde19820926032023270_118,2013-03-16T00:03:53.813Z,"New Britain region, Papua New Guinea",earthquake
1982-09-26T01:45:17.190Z,21.53,143.189,313.5,4.3,mb,,,,0.9,pde,pde19820926014517190_313,2013-03-16T00:03:53.810Z,"Mariana Islands region",earthquake
1982-09-26T01:09:28.510Z,50.053,158.798,44,5.5,mb,,,,1.2,pde,pde19820926010928510_44,2013-03-16T00:03:53.787Z,"east of the Kuril Islands",earthquake
1982-09-26T01:02:46.040Z,2.841,96.359,66.2,3.9,mb,,,,0.5,pde,pde19820926010246040_66,2013-03-16T00:03:53.785Z,"Simeulue, Indonesia",earthquake
1982-09-26T00:29:22.870Z,-31.687,-68.237,10,,,,,,1.3,pde,pde19820926002922870_10,2013-03-16T00:03:53.783Z,"San Juan, Argentina",earthquake
1982-09-26T00:12:57.960Z,23.861,122.427,33,3.9,mb,,,,0.4,pde,pde19820926001257960_33,2013-03-16T00:03:53.782Z,"Taiwan region",earthquake
1982-09-25T23:29:46.020Z,36.359,-117.816,5,3.5,ml,,,,0.9,pde,pde19820925232946020_5,2013-03-16T00:03:53.779Z,"Central California",earthquake
1982-09-25T23:17:05.400Z,35.21,-92.23,3.6,3.4,cl,,,,,pde,pde19820925231705400_3,2013-03-16T00:03:53.775Z,"Arkansas",earthquake
1982-09-25T22:06:16.060Z,37.382,135.033,373.5,4.2,mb,,,,0.7,pde,pde19820925220616060_373,2013-03-16T00:03:53.772Z,"Sea of Japan",earthquake
1982-09-25T21:51:27.660Z,-6.384,30.381,10,,,,,,1.2,pde,pde19820925215127660_10,2013-03-16T00:03:53.770Z,"Lake Tanganyika region, Tanzania",earthquake
1982-09-25T21:31:17.300Z,36.663,-121.34,7,3.2,ml,,,,,pde,pde19820925213117300_7,2013-03-16T00:03:53.768Z,"Central California",earthquake
1982-09-25T21:01:22.300Z,36.658,-121.337,6,3.2,ml,,,,,pde,pde19820925210122300_6,2013-03-16T00:03:53.765Z,"Central California",earthquake
1982-09-25T21:01:12.000Z,36.658,-121.337,6,3,ml,,,,,pde,pde19820925210112000_6,2013-03-16T00:03:53.762Z,"Central California",earthquake
1982-09-25T20:38:10.400Z,33.283,-118.3,1,3.4,ml,,,,,pde,pde19820925203810400_1,2013-03-16T00:03:53.759Z,"Gulf of Santa Catalina, California",earthquake
1982-09-25T18:42:06.200Z,36.653,-121.345,6,3.5,ml,,,,,pde,pde19820925184206200_6,2013-03-16T00:03:53.756Z,"Central California",earthquake
1982-09-25T18:08:09.700Z,-7.071,129.726,119,5.5,mb,,,,1,pde,pde19820925180809700_119,2013-03-16T00:03:53.700Z,"Kepulauan Babar, Indonesia",earthquake
1982-09-25T18:05:30.390Z,23.952,122.27,10,,,,,,0.5,pde,pde19820925180530390_10,2013-03-16T00:03:53.698Z,"Taiwan region",earthquake
1982-09-25T17:59:57.100Z,64.313,91.834,0,5.1,mb,,,,0.8,pde,pde19820925175957100_0,2013-03-16T00:03:53.689Z,"northcentral Siberia, Russia",earthquake
1982-09-25T16:04:01.180Z,-11.343,166.3,42,5.5,mb,,,,1.1,pde,pde19820925160401180_42,2013-03-16T00:03:53.674Z,"Santa Cruz Islands",earthquake
1982-09-25T14:01:33.230Z,43.228,82.554,33,4.3,mb,,,,1.3,pde,pde19820925140133230_33,2013-03-16T00:03:53.672Z,"northern Xinjiang, China",earthquake
1982-09-25T13:17:45.090Z,-23.476,179.36,528.4,4,mb,,,,1.3,pde,pde19820925131745090_528,2013-03-16T00:03:53.668Z,"south of the Fiji Islands",earthquake
1982-09-25T12:47:04.490Z,5.969,126.587,62.1,4.4,mb,,,,0.7,pde,pde19820925124704490_62,2013-03-16T00:03:53.666Z,"Mindanao, Philippines",earthquake
1982-09-25T11:27:26.810Z,-32.233,-71.533,33,,,,,,0.9,pde,pde19820925112726810_33,2013-03-16T00:03:53.664Z,"offshore Valparaiso, Chile",earthquake
1982-09-25T10:50:51.600Z,5.932,126.694,41.2,4.3,mb,,,,1.2,pde,pde19820925105051600_41,2013-03-16T00:03:53.660Z,"Mindanao, Philippines",earthquake
1982-09-25T10:28:41.190Z,17.339,-100.685,33,,,,,,1,pde,pde19820925102841190_33,2013-03-16T00:03:53.658Z,"Guerrero, Mexico",earthquake
1982-09-25T09:03:43.440Z,-17.595,-179.031,541.7,5,mb,,,,1,pde,pde19820925090343440_541,2013-03-16T00:03:53.639Z,"Fiji region",earthquake
1982-09-25T08:48:43.670Z,15.744,147.608,55,5.3,mb,,,,0.9,pde,pde19820925084843670_55,2013-03-16T00:03:53.597Z,"Mariana Islands region",earthquake
1982-09-25T08:35:57.610Z,45.868,6.28,10,3,ml,,,,0.8,pde,pde19820925083557610_10,2013-03-16T00:03:53.593Z,"France",earthquake
1982-09-25T07:51:08.590Z,-6.566,131.092,71.1,4.9,mb,,,,1.5,pde,pde19820925075108590_71,2013-03-16T00:03:53.590Z,"Kepulauan Tanimbar, Indonesia",earthquake
1982-09-25T07:07:37.520Z,-3.348,177.434,28,4.8,mb,,,,1,pde,pde19820925070737520_28,2013-03-16T00:03:53.585Z,"Gilbert Islands, Kiribati region",earthquake
1982-09-25T06:11:20.990Z,-28.531,-73.023,33,,,,,,1.1,pde,pde19820925061120990_33,2013-03-16T00:03:53.582Z,"off the coast of Atacama, Chile",earthquake
1982-09-25T04:20:04.800Z,36.673,-121.33,6,3.9,ml,,,,,pde,pde19820925042004800_6,2013-03-16T00:03:53.579Z,"Central California",earthquake
1982-09-25T03:11:42.320Z,-4.355,102.167,60.7,5,mb,,,,1.1,pde,pde19820925031142320_60,2013-03-16T00:03:53.543Z,"southern Sumatra, Indonesia",earthquake
1982-09-25T01:18:31.830Z,6.815,-73.162,170.2,4.5,mb,,,,0.5,pde,pde19820925011831830_170,2013-03-16T00:03:53.514Z,"northern Colombia",earthquake
1982-09-24T23:57:08.830Z,37.284,142.225,33,4.2,mb,,,,1.4,pde,pde19820924235708830_33,2013-03-16T00:03:53.510Z,"off the east coast of Honshu, Japan",earthquake
