time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2001-09-30T12:52:42.000Z,45.279,6.354,2,1.9,ml,9,,,,pde,pde20010930125242000_2,2013-03-16T01:06:58.891Z,"France",earthquake
2001-09-30T12:45:53.090Z,66.022,-148.327,23.6,2.7,ml,13,,,,pde,pde20010930124553090_23,2013-03-16T01:06:58.878Z,"northern Alaska",earthquake
2001-09-30T12:21:03.480Z,35.92,70.58,100,,,11,,,0.52,pde,pde20010930122103480_100,2013-03-16T01:06:58.856Z,"Hindu Kush region, Afghanistan",earthquake
2001-09-30T12:00:10.850Z,-30.477,116.983,10,,,5,,,0.74,pde,pde20010930120010850_10,2013-03-16T01:06:58.854Z,"Western Australia",earthquake
2001-09-30T11:55:00.900Z,18.141,-102.045,40,4.1,md,14,,,,pde,pde20010930115500900_40,2013-03-16T01:06:58.825Z,"Guerrero, Mexico",earthquake
2001-09-30T11:46:08.610Z,46.431,12.925,5,3,ml,36,,,0.98,pde,pde20010930114608610_5,2013-03-16T01:06:58.817Z,"northern Italy",earthquake
2001-09-30T11:30:16.440Z,36.63,71.129,254.6,4.3,mb,66,,,0.99,pde,pde20010930113016440_254,2013-03-16T01:06:58.811Z,"Hindu Kush region, Afghanistan",earthquake
2001-09-30T11:02:43.390Z,0.372,-78.365,100,4,mb,8,,,0.91,pde,pde20010930110243390_100,2013-03-16T01:06:58.810Z,"Colombia-Ecuador border region",earthquake
2001-09-30T10:53:34.800Z,-34.732,-70.243,0,3.8,md,9,,,,pde,pde20010930105334800_0,2013-03-16T01:06:58.808Z,"Mendoza, Argentina",earthquake
2001-09-30T10:43:29.960Z,-18.541,168.17,33,4.6,mb,35,,,0.86,pde,pde20010930104329960_33,2013-03-16T01:06:58.800Z,"Vanuatu",earthquake
2001-09-30T10:35:56.750Z,-4.962,153.795,200,4.5,mb,7,,,0.8,pde,pde20010930103556750_200,2013-03-16T01:06:58.747Z,"New Ireland region, Papua New Guinea",earthquake
2001-09-30T10:00:13.700Z,-31.743,-71.513,35.8,3.7,md,5,,,,pde,pde20010930100013700_35,2013-03-16T01:06:58.746Z,"Coquimbo, Chile",earthquake
2001-09-30T09:27:50.330Z,17.6,-94.22,203,4.3,mb,57,,,1.43,pde,pde20010930092750330_203,2013-03-16T01:06:58.740Z,"Veracruz, Mexico",earthquake
2001-09-30T09:01:31.800Z,49.351,6.876,1,2.6,ml,12,,,,pde,pde20010930090131800_1,2013-03-16T01:06:58.738Z,"Germany",earthquake
2001-09-30T08:52:10.500Z,13.464,145.82,33,4.5,mb,21,,,1.37,pde,pde20010930085210500_33,2013-03-16T01:06:58.736Z,"Guam region",earthquake
2001-09-30T08:09:18.290Z,32.06,-115.74,4.7,3.1,ml,7,,,,pde,pde20010930080918290_4,2013-03-16T01:06:58.735Z,"Baja California, Mexico",earthquake
2001-09-30T07:49:27.670Z,-22.919,170.942,33,4.2,mb,13,,,1.44,pde,pde20010930074927670_33,2013-03-16T01:06:58.731Z,"southeast of the Loyalty Islands",earthquake
2001-09-30T07:30:17.130Z,46.265,13.532,5,2.5,ml,11,,,0.75,pde,pde20010930073017130_5,2013-03-16T01:06:58.729Z,"Slovenia",earthquake
2001-09-30T07:17:48.900Z,-34.941,-70.331,33,3.6,md,5,,,,pde,pde20010930071748900_33,2013-03-16T01:06:58.728Z,"Mendoza, Argentina",earthquake
2001-09-30T07:14:27.060Z,61.009,-150.08,46.4,3,ml,61,,,,pde,pde20010930071427060_46,2013-03-16T01:06:58.722Z,"Southern Alaska",earthquake
2001-09-30T06:03:33.240Z,-22.541,-113.563,10,5.6,mwc,118,,,1.09,pde,pde20010930060333240_10,2013-03-16T01:06:58.703Z,"Easter Island region",earthquake
2001-09-30T05:53:37.400Z,-31.929,-69.579,120.2,3.9,md,14,,,,pde,pde20010930055337400_120,2013-03-16T01:06:58.700Z,"San Juan, Argentina",earthquake
2001-09-30T05:52:22.250Z,42.598,1.379,6.2,2.9,ml,32,,,,pde,pde20010930055222250_6,2013-03-16T01:06:58.695Z,"Pyrenees",earthquake
2001-09-30T05:15:07.960Z,34.776,136.139,352.9,3.7,mb,30,,,0.77,pde,pde20010930051507960_352,2013-03-16T01:06:58.692Z,"western Honshu, Japan",earthquake
2001-09-30T04:37:35.360Z,-30.464,117.036,10,2.6,ml,6,,,1.39,pde,pde20010930043735360_10,2013-03-16T01:06:58.690Z,"Western Australia",earthquake
2001-09-30T04:04:10.920Z,44.536,7.249,16.1,2.3,ml,25,,,,pde,pde20010930040410920_16,2013-03-16T01:06:58.687Z,"northern Italy",earthquake
2001-09-30T04:02:36.370Z,-30.52,117.157,10,3,ml,6,,,0.87,pde,pde20010930040236370_10,2013-03-16T01:06:58.685Z,"Western Australia",earthquake
2001-09-30T03:39:01.900Z,-24.927,179.664,550,4,mb,26,,,0.71,pde,pde20010930033901900_550,2013-03-16T01:06:58.682Z,"south of the Fiji Islands",earthquake
2001-09-30T02:50:07.490Z,-14.805,-72.785,100,4.3,mb,13,,,1.15,pde,pde20010930025007490_100,2013-03-16T01:06:58.680Z,"central Peru",earthquake
2001-09-30T02:02:50.100Z,-33.987,-70.94,76.8,3.3,md,10,,,,pde,pde20010930020250100_76,2013-03-16T01:06:58.678Z,"Region Metropolitana, Chile",earthquake
2001-09-30T00:58:57.420Z,53.918,-165.198,65.2,4.4,mb,88,,,1.45,pde,pde20010930005857420_65,2013-03-16T01:06:58.670Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2001-09-30T00:53:39.490Z,36.208,70.854,110.3,4,mb,24,,,1.03,pde,pde20010930005339490_110,2013-03-16T01:06:58.667Z,"Hindu Kush region, Afghanistan",earthquake
2001-09-30T00:50:13.320Z,33.512,142.175,33,,,11,,,0.87,pde,pde20010930005013320_33,2013-03-16T01:06:58.665Z,"off the east coast of Honshu, Japan",earthquake
2001-09-29T23:40:48.940Z,2.519,128.693,33,4.4,mb,9,,,0.9,pde,pde20010929234048940_33,2013-03-16T01:06:58.664Z,"Halmahera, Indonesia",earthquake
2001-09-29T23:30:30.110Z,6.256,125.714,33,4.1,mb,10,,,0.76,pde,pde20010929233030110_33,2013-03-16T01:06:58.662Z,"Mindanao, Philippines",earthquake
2001-09-29T21:53:07.980Z,34.784,33.747,25,2.9,ml,6,,,,pde,pde20010929215307980_25,2013-03-16T01:06:58.661Z,"Cyprus region",earthquake
2001-09-29T21:50:16.100Z,-21.397,170.151,73.5,4.9,mb,38,,,1.1,pde,pde20010929215016100_73,2013-03-16T01:06:58.635Z,"southeast of the Loyalty Islands",earthquake
2001-09-29T21:20:43.980Z,46.069,14.768,10,1.4,ml,4,,,0.21,pde,pde20010929212043980_10,2013-03-16T01:06:58.634Z,"Slovenia",earthquake
2001-09-29T20:46:35.770Z,-3.994,134.439,33,4.5,mb,10,,,0.96,pde,pde20010929204635770_33,2013-03-16T01:06:58.632Z,"Papua, Indonesia",earthquake
2001-09-29T20:19:28.820Z,19.287,-67.155,23.1,4.1,md,9,,,,pde,pde20010929201928820_23,2013-03-16T01:06:58.630Z,"Puerto Rico region",earthquake
2001-09-29T19:30:34.930Z,51.053,15.711,5,2.9,ml,8,,,0.76,pde,pde20010929193034930_5,2013-03-16T01:06:58.628Z,"Poland",earthquake
2001-09-29T19:06:32.400Z,-37.194,-179.385,47.7,4.2,mb,21,,,0.77,pde,pde20010929190632400_47,2013-03-16T01:06:58.626Z,"east of the North Island of New Zealand",earthquake
2001-09-29T18:55:27.880Z,53.438,-166.732,74.1,,,11,,,,pde,pde20010929185527880_74,2013-03-16T01:06:58.624Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2001-09-29T18:50:48.800Z,17.96,-98.477,81.9,3.8,md,9,,,,pde,pde20010929185048800_81,2013-03-16T01:06:58.622Z,"Guerrero, Mexico",earthquake
2001-09-29T18:34:24.530Z,44.337,7.374,12.7,1.8,ml,7,,,,pde,pde20010929183424530_12,2013-03-16T01:06:58.621Z,"northern Italy",earthquake
2001-09-29T18:18:32.630Z,41.972,20.17,17.1,2.1,md,9,,,,pde,pde20010929181832630_17,2013-03-16T01:06:58.619Z,"Albania",earthquake
2001-09-29T17:44:04.830Z,21.301,95.233,33,4.5,mb,43,,,0.97,pde,pde20010929174404830_33,2013-03-16T01:06:58.615Z,"Myanmar",earthquake
2001-09-29T17:36:23.000Z,49.4,12.5,1,1.7,ml,9,,,,pde,pde20010929173623000_1,2013-03-16T01:06:58.613Z,"Germany-Czech Republic border region",earthquake
2001-09-29T17:16:56.240Z,-10.514,161.379,36.4,4.6,mb,18,,,1.01,pde,pde20010929171656240_36,2013-03-16T01:06:58.609Z,"Solomon Islands",earthquake
2001-09-29T16:47:17.270Z,43.158,-0.815,5.8,2.6,ml,30,,,,pde,pde20010929164717270_5,2013-03-16T01:06:58.602Z,"Pyrenees",earthquake
2001-09-29T16:41:13.800Z,-11.16,-73.018,33,4.3,mb,16,,,1.13,pde,pde20010929164113800_33,2013-03-16T01:06:58.568Z,"central Peru",earthquake
2001-09-29T16:32:23.020Z,42.408,18.928,12.7,1.6,md,9,,,,pde,pde20010929163223020_12,2013-03-16T01:06:58.566Z,"Montenegro",earthquake
2001-09-29T16:16:27.300Z,-32.587,-71.803,38.7,3.4,md,6,,,,pde,pde20010929161627300_38,2013-03-16T01:06:58.526Z,"offshore Valparaiso, Chile",earthquake
2001-09-29T14:37:36.460Z,-14.992,-75.851,33,4.2,mb,10,,,0.76,pde,pde20010929143736460_33,2013-03-16T01:06:58.524Z,"near the coast of central Peru",earthquake
2001-09-29T14:34:32.430Z,44.31,17.995,10,3.1,md,44,,,0.92,pde,pde20010929143432430_10,2013-03-16T01:06:58.498Z,"Bosnia and Herzegovina",earthquake
2001-09-29T14:02:18.140Z,-30.476,116.993,10,2.5,ml,5,,,0.66,pde,pde20010929140218140_10,2013-03-16T01:06:58.497Z,"Western Australia",earthquake
2001-09-29T13:24:53.700Z,-39.63,173.55,12,3.9,ml,32,,,,pde,pde20010929132453700_12,2013-03-16T01:06:58.492Z,"off the west coast of the North Island of New Zealand",earthquake
2001-09-29T13:07:51.810Z,45.436,7.641,12.3,2.8,ml,48,,,,pde,pde20010929130751810_12,2013-03-16T01:06:58.486Z,"northern Italy",earthquake
2001-09-29T13:04:37.920Z,-23.098,-69.992,66.8,4.4,mb,10,,,1.41,pde,pde20010929130437920_66,2013-03-16T01:06:58.485Z,"Antofagasta, Chile",earthquake
2001-09-29T12:32:25.590Z,33.187,-115.603,3.2,3,ml,10,,,,pde,pde20010929123225590_3,2013-03-16T01:06:58.483Z,"Southern California",earthquake
2001-09-29T12:19:39.250Z,-43.864,-17.185,10,4.3,mb,14,,,0.63,pde,pde20010929121939250_10,2013-03-16T01:06:58.482Z,"southern Mid-Atlantic Ridge",earthquake
2001-09-29T12:11:58.480Z,13.073,93.192,10,4.5,mb,14,,,0.59,pde,pde20010929121158480_10,2013-03-16T01:06:58.479Z,"Andaman Islands, India region",earthquake
2001-09-29T11:50:01.040Z,34.99,-119.458,15.1,3.1,md,12,,,,pde,pde20010929115001040_15,2013-03-16T01:06:58.444Z,"Central California",earthquake
2001-09-29T11:34:42.900Z,-40.5,176.77,30,3.9,ml,19,,,,pde,pde20010929113442900_30,2013-03-16T01:06:58.442Z,"North Island of New Zealand",earthquake
2001-09-29T11:29:30.560Z,28.234,127.652,49.8,4.7,mb,15,,,1.2,pde,pde20010929112930560_49,2013-03-16T01:06:58.440Z,"northwest of the Ryukyu Islands, Japan",earthquake
2001-09-29T11:24:56.500Z,-34.204,-70.752,82.7,2.7,md,6,,,,pde,pde20010929112456500_82,2013-03-16T01:06:58.439Z,"Libertador General Bernardo O'Higgins, Chile",earthquake
2001-09-29T11:06:31.650Z,-5.978,154.645,96.5,4.7,mb,48,,,0.91,pde,pde20010929110631650_96,2013-03-16T01:06:58.434Z,"Bougainville region, Papua New Guinea",earthquake
2001-09-29T11:00:59.650Z,-2.871,129.298,33,4,mb,14,,,1.32,pde,pde20010929110059650_33,2013-03-16T01:06:58.432Z,"Seram, Indonesia",earthquake
2001-09-29T10:32:57.300Z,15.671,-96.4,35.9,3.5,md,4,,,,pde,pde20010929103257300_35,2013-03-16T01:06:58.413Z,"offshore Oaxaca, Mexico",earthquake
2001-09-29T09:38:23.300Z,45.999,2.78,5,1.4,ml,6,,,,pde,pde20010929093823300_5,2013-03-16T01:06:58.412Z,"France",earthquake
2001-09-29T09:32:27.830Z,28.28,127.523,33,5.1,mwc,63,,,1.02,pde,pde20010929093227830_33,2013-03-16T01:06:58.404Z,"northwest of the Ryukyu Islands, Japan",earthquake
2001-09-29T09:13:16.260Z,42.191,-126.902,10,3.6,mb,23,,,0.81,pde,pde20010929091316260_10,2013-03-16T01:06:58.402Z,"off the coast of Oregon",earthquake
2001-09-29T08:48:51.070Z,-23.629,-111.736,10,4.7,mb,40,,,1.05,pde,pde20010929084851070_10,2013-03-16T01:06:58.398Z,"Easter Island region",earthquake
2001-09-29T08:38:12.700Z,18.077,-94.489,77.9,4.3,md,9,,,,pde,pde20010929083812700_77,2013-03-16T01:06:58.397Z,"Veracruz, Mexico",earthquake
2001-09-29T08:14:53.620Z,-18.437,168.011,33,,,6,,,0.71,pde,pde20010929081453620_33,2013-03-16T01:06:58.396Z,"Vanuatu",earthquake
2001-09-29T08:11:42.660Z,-23.631,-112.209,10,,,9,,,1.46,pde,pde20010929081142660_10,2013-03-16T01:06:58.393Z,"Easter Island region",earthquake
2001-09-29T08:10:40.050Z,-23.785,-112.604,10,,,7,,,0.99,pde,pde20010929081040050_10,2013-03-16T01:06:58.391Z,"Easter Island region",earthquake
2001-09-29T08:08:33.300Z,-23.722,-111.952,10,4.9,mb,37,,,1.05,pde,pde20010929080833300_10,2013-03-16T01:06:58.388Z,"Easter Island region",earthquake
2001-09-29T08:04:53.620Z,-23.844,-112.165,10,,,8,,,0.91,pde,pde20010929080453620_10,2013-03-16T01:06:58.386Z,"Easter Island region",earthquake
2001-09-29T08:03:44.000Z,-39.71,173.7,5,3.9,ml,26,,,,pde,pde20010929080344000_5,2013-03-16T01:06:58.384Z,"off the west coast of the North Island of New Zealand",earthquake
2001-09-29T07:58:29.970Z,-23.641,-111.85,10,4.9,mb,41,,,0.82,pde,pde20010929075829970_10,2013-03-16T01:06:58.379Z,"Easter Island region",earthquake
2001-09-29T07:49:25.200Z,-55.117,-28.404,33,4.4,mb,15,,,0.78,pde,pde20010929074925200_33,2013-03-16T01:06:58.377Z,"South Sandwich Islands region",earthquake
2001-09-29T06:51:05.790Z,34.048,-116.77,13.7,3.1,ml,9,,,,pde,pde20010929065105790_13,2013-03-16T01:06:58.348Z,"Southern California",earthquake
2001-09-29T06:50:54.060Z,60.019,-152.697,91.6,,,32,,,,pde,pde20010929065054060_91,2013-03-16T01:06:58.334Z,"Southern Alaska",earthquake
2001-09-29T05:49:37.700Z,-33.268,-72.294,3.2,4.2,md,14,,,,pde,pde20010929054937700_3,2013-03-16T01:06:58.331Z,"offshore Valparaiso, Chile",earthquake
2001-09-29T05:32:14.440Z,-5.42,151.632,33,5.5,mwc,98,,,0.83,pde,pde20010929053214440_33,2014-03-17T18:25:11.780Z,"New Britain region, Papua New Guinea",earthquake
2001-09-29T05:21:10.500Z,16.262,-99.386,16,4.2,md,19,,,,pde,pde20010929052110500_16,2013-03-16T01:06:58.318Z,"offshore Guerrero, Mexico",earthquake
2001-09-29T04:16:20.000Z,-33.874,-71.006,65.6,2.7,md,5,,,,pde,pde20010929041620000_65,2013-03-16T01:06:58.290Z,"Region Metropolitana, Chile",earthquake
2001-09-29T04:08:56.520Z,2.027,-84.931,33,4.2,mb,10,,,1.28,pde,pde20010929040856520_33,2013-03-16T01:06:58.262Z,"off the coast of Central America",earthquake
2001-09-29T04:01:58.650Z,14.752,-91.607,166.6,4.6,mb,111,,,1.15,pde,pde20010929040158650_166,2013-03-16T01:06:58.227Z,"Guatemala",earthquake
2001-09-29T03:34:58.260Z,60.878,-149.099,31.4,2.7,ml,27,,,,pde,pde20010929033458260_31,2013-03-16T01:06:58.196Z,"Kenai Peninsula, Alaska",earthquake
2001-09-29T03:07:49.860Z,-18.671,167.79,33,4.5,mb,23,,,1.11,pde,pde20010929030749860_33,2013-03-16T01:06:58.183Z,"Vanuatu",earthquake
2001-09-29T02:40:05.000Z,-18.52,168.3,18,6.3,mw,247,,,,centennial,centennial20010929024005,2013-07-09T19:08:32.000Z,"Vanuatu",earthquake
2001-09-29T00:52:50.570Z,51.095,15.809,5,3,ml,12,,,0.58,pde,pde20010929005250570_5,2013-03-16T01:06:58.108Z,"Poland",earthquake
2001-09-29T00:21:04.930Z,-10.662,165.886,132.5,4.8,mb,89,,,1.05,pde,pde20010929002104930_132,2013-03-16T01:06:58.098Z,"Santa Cruz Islands",earthquake
2001-09-28T23:56:17.320Z,41.274,-123.991,26.3,2.8,ml,10,,,,pde,pde20010928235617320_26,2013-03-16T01:06:58.097Z,"Northern California",earthquake
2001-09-28T23:17:43.080Z,-5.164,151.142,33,4.3,mb,10,,,0.72,pde,pde20010928231743080_33,2013-03-16T01:06:58.095Z,"New Britain region, Papua New Guinea",earthquake
2001-09-28T23:10:07.400Z,-38.7,174.95,273,,,16,,,,pde,pde20010928231007400_273,2013-03-16T01:06:58.094Z,"North Island of New Zealand",earthquake
2001-09-28T23:09:16.300Z,46.532,1.856,10,1.6,ml,10,,,,pde,pde20010928230916300_10,2013-03-16T01:06:58.091Z,"France",earthquake
2001-09-28T23:00:55.100Z,16.711,-100.334,20,4.1,md,14,,,,pde,pde20010928230055100_20,2013-03-16T01:06:58.089Z,"offshore Guerrero, Mexico",earthquake
2001-09-28T22:53:42.180Z,37.598,-3.885,30.2,2.4,mblg,14,,,,pde,pde20010928225342180_30,2013-03-16T01:06:58.086Z,"Spain",earthquake
2001-09-28T22:47:15.800Z,-32.498,-70.214,102.9,3.1,md,10,,,,pde,pde20010928224715800_102,2013-03-16T01:06:58.084Z,"Valparaiso, Chile",earthquake
2001-09-28T22:11:11.930Z,35.893,-3.988,7.1,2.4,mblg,13,,,,pde,pde20010928221111930_7,2013-03-16T01:06:58.080Z,"Strait of Gibraltar",earthquake
2001-09-28T21:37:13.330Z,35.621,140.708,56.5,4.4,mb,14,,,1.12,pde,pde20010928213713330_56,2013-03-16T01:06:58.078Z,"near the east coast of Honshu, Japan",earthquake
2001-09-28T21:22:23.410Z,18.58,145.725,180.4,4,mb,21,,,1.22,pde,pde20010928212223410_180,2013-03-16T01:06:58.076Z,"Pagan region, Northern Mariana Islands",earthquake
2001-09-28T20:55:40.110Z,19.528,-67.113,41.3,3.4,md,4,,,,pde,pde20010928205540110_41,2013-03-16T01:06:58.074Z,"Puerto Rico region",earthquake
2001-09-28T20:39:03.570Z,58.085,-158.523,38.6,2.5,ml,10,,,,pde,pde20010928203903570_38,2013-03-16T01:06:58.072Z,"Bristol Bay",earthquake
2001-09-28T19:58:18.300Z,-33.141,-70.262,3.7,3.9,md,10,,,,pde,pde20010928195818300_3,2013-03-16T01:06:58.069Z,"Region Metropolitana, Chile",earthquake
2001-09-28T19:53:16.000Z,-32.347,-69.97,116.4,3.2,md,8,,,,pde,pde20010928195316000_116,2013-03-16T01:06:58.067Z,"Mendoza, Argentina",earthquake
2001-09-28T19:31:10.850Z,42.367,19.233,21.4,2.2,md,9,,,,pde,pde20010928193110850_21,2013-03-16T01:06:58.064Z,"Montenegro",earthquake
2001-09-28T19:25:12.000Z,45.46,16.51,14,1.9,ml,7,,,,pde,pde20010928192512000_14,2013-03-16T01:06:58.062Z,"Croatia",earthquake
2001-09-28T19:09:40.060Z,-3.32,139.059,33,4.6,mb,34,,,1.3,pde,pde20010928190940060_33,2013-03-16T01:06:58.058Z,"Papua, Indonesia",earthquake
2001-09-28T18:47:50.550Z,-6.199,145.723,104.9,4.7,mb,13,,,0.82,pde,pde20010928184750550_104,2013-03-16T01:06:58.056Z,"New Guinea, Papua New Guinea",earthquake
2001-09-28T18:34:53.830Z,47.684,-117.392,0.5,2.8,md,18,,,,pde,pde20010928183453830_0,2013-03-16T01:06:58.054Z,"Washington",earthquake
2001-09-28T18:21:42.970Z,-41.5,88.572,10,4.2,mb,8,,,1.13,pde,pde20010928182142970_10,2013-03-16T01:06:58.030Z,"southeast Indian Ridge",earthquake
2001-09-28T18:19:06.140Z,-41.803,88.477,10,4.7,mb,17,,,0.9,pde,pde20010928181906140_10,2013-03-16T01:06:58.028Z,"southeast Indian Ridge",earthquake
2001-09-28T17:46:05.670Z,59.591,-152.866,83.7,,,27,,,,pde,pde20010928174605670_83,2013-03-16T01:06:58.025Z,"Southern Alaska",earthquake
2001-09-28T17:25:56.400Z,-34.67,-70.702,111.5,,,5,,,,pde,pde20010928172556400_111,2013-03-16T01:06:58.023Z,"Libertador General Bernardo O'Higgins, Chile",earthquake
2001-09-28T17:07:17.980Z,41.961,142.257,66,,,9,,,1.34,pde,pde20010928170717980_66,2013-03-16T01:06:58.022Z,"Hokkaido, Japan region",earthquake
2001-09-28T16:16:13.970Z,43.999,7.632,8.7,2.1,ml,18,,,,pde,pde20010928161613970_8,2013-03-16T01:06:58.019Z,"near the south coast of France",earthquake
2001-09-28T16:13:24.990Z,35.644,24.29,10,3.7,mb,10,,,1.44,pde,pde20010928161324990_10,2013-03-16T01:06:58.017Z,"Crete, Greece",earthquake
2001-09-28T15:43:13.530Z,-36.658,-179.555,33,4.4,ml,19,,,1.11,pde,pde20010928154313530_33,2013-03-16T01:06:58.015Z,"east of the North Island of New Zealand",earthquake
2001-09-28T15:25:05.010Z,53.451,-163.402,62.4,2.8,ml,15,,,,pde,pde20010928152505010_62,2013-03-16T01:06:58.013Z,"Unimak Island region, Alaska",earthquake
2001-09-28T15:12:45.440Z,59.909,-152.641,79.5,,,39,,,,pde,pde20010928151245440_79,2013-03-16T01:06:58.009Z,"Southern Alaska",earthquake
2001-09-28T15:03:55.080Z,53.65,-163.518,51.7,4.8,mb,41,,,1.18,pde,pde20010928150355080_51,2013-03-16T01:06:58.002Z,"Unimak Island region, Alaska",earthquake
2001-09-28T14:35:40.200Z,-32.069,-71.428,52.7,4.5,md,17,,,,pde,pde20010928143540200_52,2013-03-16T01:06:57.997Z,"Coquimbo, Chile",earthquake
2001-09-28T12:26:51.890Z,51.484,15.974,5,3.2,ml,11,,,0.31,pde,pde20010928122651890_5,2013-03-16T01:06:57.994Z,"Poland",earthquake
2001-09-28T11:49:17.530Z,-31.425,-179.569,225.6,4.7,mb,41,,,1.11,pde,pde20010928114917530_225,2013-03-16T01:06:57.987Z,"Kermadec Islands region",earthquake
2001-09-28T11:46:31.060Z,34.474,141.551,33,4.6,mb,11,,,1.18,pde,pde20010928114631060_33,2013-03-16T01:06:57.985Z,"off the east coast of Honshu, Japan",earthquake
2001-09-28T11:37:58.470Z,-30.56,116.983,10,,,5,,,1.41,pde,pde20010928113758470_10,2013-03-16T01:06:57.984Z,"Western Australia",earthquake
2001-09-28T10:54:12.720Z,28.198,-15.025,15,2.6,mblg,4,,,,pde,pde20010928105412720_15,2013-03-16T01:06:57.983Z,"Canary Islands, Spain region",earthquake
2001-09-28T08:30:21.600Z,42.224,46.227,10,,,5,,,,pde,pde20010928083021600_10,2013-03-16T01:06:57.982Z,"Caucasus region, Russia",earthquake
2001-09-28T07:53:54.390Z,19.157,-69.62,10,4.2,mb,32,,,0.91,pde,pde20010928075354390_10,2013-03-16T01:06:57.978Z,"Dominican Republic region",earthquake
2001-09-28T07:44:19.320Z,57.177,-142.953,116.2,,,12,,,,pde,pde20010928074419320_116,2013-03-16T01:06:57.977Z,"Gulf of Alaska",earthquake
2001-09-28T07:36:46.470Z,45.702,26.652,93.8,,,8,,,0.58,pde,pde20010928073646470_93,2013-03-16T01:06:57.975Z,"Romania",earthquake
2001-09-28T07:30:01.000Z,-31.632,-70.352,125.8,3.8,md,15,,,,pde,pde20010928073001000_125,2013-03-16T01:06:57.973Z,"San Juan, Argentina",earthquake
2001-09-28T07:14:33.700Z,17.086,-95.184,127.4,3.7,md,6,,,,pde,pde20010928071433700_127,2013-03-16T01:06:57.971Z,"Oaxaca, Mexico",earthquake
2001-09-28T07:01:24.010Z,12.899,-88.735,62.9,4.8,mb,79,,,1.21,pde,pde20010928070124010_62,2013-03-16T01:06:57.962Z,"offshore El Salvador",earthquake
2001-09-28T05:56:41.020Z,-30.488,116.999,10,,,5,,,0.68,pde,pde20010928055641020_10,2013-03-16T01:06:57.960Z,"Western Australia",earthquake
2001-09-28T05:56:31.390Z,34.538,136.882,341.6,,,7,,,0.74,pde,pde20010928055631390_341,2013-03-16T01:06:57.944Z,"western Honshu, Japan",earthquake
