time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1978-03-31T20:46:36.900Z,-5.518,152.099,43,5.3,mb,,,,,pde,pde19780331204636900_43,2013-02-08T21:38:07.700Z,"New Britain region, Papua New Guinea",earthquake
1978-03-31T19:34:26.900Z,-4.642,152.396,45,,,,,,,pde,pde19780331193426900_45,2013-02-08T21:38:07.698Z,"New Britain region, Papua New Guinea",earthquake
1978-03-31T19:20:21.100Z,24.908,94.624,33,4.6,mb,,,,,pde,pde19780331192021100_33,2013-02-08T21:38:07.695Z,"Myanmar-India border region",earthquake
1978-03-31T17:36:28.200Z,53.387,108.51,33,4.4,mb,,,,,pde,pde19780331173628200_33,2013-02-08T21:38:07.691Z,"Lake Baykal region, Russia",earthquake
1978-03-31T14:27:57.000Z,43.1,-71.629,0,2.7,,,,,,pde,pde19780331142757000_0,2013-02-08T21:38:07.688Z,"New Hampshire",earthquake
1978-03-31T13:49:57.800Z,9.176,125.599,106,4.2,mb,,,,,pde,pde19780331134957800_106,2013-02-08T21:38:07.685Z,"Mindanao, Philippines",earthquake
1978-03-31T13:37:25.900Z,-6.234,153.252,33,5.2,mb,,,,,pde,pde19780331133725900_33,2013-02-08T21:38:07.682Z,"New Britain region, Papua New Guinea",earthquake
1978-03-31T13:37:04.900Z,33.089,140.519,68,5,mb,,,,,pde,pde19780331133704900_68,2013-02-08T21:38:07.679Z,"Izu Islands, Japan region",earthquake
1978-03-31T08:54:32.700Z,19.209,144.763,397,4.8,mb,,,,,pde,pde19780331085432700_397,2013-02-08T21:38:07.676Z,"Maug Islands region, Northern Mariana Islands",earthquake
1978-03-31T08:03:00.200Z,47.417,-122.715,23,4.2,ml,,,,,pde,pde19780331080300200_23,2014-03-17T17:20:54.884Z,"Puget Sound region, Washington",earthquake
1978-03-31T07:01:57.000Z,-6.5,154.91,46.9,5.5,ms,119,,,,centennial,centennial19780331070157,2013-07-09T19:07:49.000Z,"Bougainville region, Papua New Guinea",earthquake
1978-03-31T03:58:39.500Z,43.295,82.805,33,4.7,mb,,,,,pde,pde19780331035839500_33,2013-02-08T21:38:07.667Z,"northern Xinjiang, China",earthquake
1978-03-31T03:22:16.800Z,14.591,119.954,57,5.3,mb,,,,,pde,pde19780331032216800_57,2013-02-08T21:38:07.665Z,"Luzon, Philippines",earthquake
1978-03-31T01:03:27.100Z,38.474,-123.395,2,3.6,ml,,,,,pde,pde19780331010327100_2,2013-02-08T21:38:07.662Z,"offshore Northern California",earthquake
1978-03-31T00:38:13.400Z,61.766,-151.409,90,5.1,mb,,,,,pde,pde19780331003813400_90,2013-02-08T21:38:07.659Z,"Southern Alaska",earthquake
1978-03-31T00:19:06.200Z,60.329,-152.521,128,4.5,mb,,,,,pde,pde19780331001906200_128,2013-02-08T21:38:07.656Z,"Southern Alaska",earthquake
1978-03-30T23:44:47.600Z,32.849,78.304,50,4.2,mb,,,,,pde,pde19780330234447600_50,2013-02-08T21:38:07.654Z,"Kashmir-Xizang border region",earthquake
