time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1996-03-31T23:50:31.960Z,52.481,-168.711,33,4.2,mb,,,,0.5,pde,pde19960331235031960_33,2013-03-16T00:46:51.913Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
1996-03-31T23:44:39.860Z,16.934,-101.291,10,3.7,mb,,,,1.1,pde,pde19960331234439860_10,2013-03-16T00:46:51.911Z,"offshore Guerrero, Mexico",earthquake
1996-03-31T23:41:42.000Z,-11.236,165.825,23,5.8,ms,296,,,,centennial,centennial19960331234142,2014-03-18T05:24:30.774Z,"Santa Cruz Islands",earthquake
1996-03-31T23:39:00.330Z,17.066,-101.131,32,4,mb,,,,1.2,pde,pde19960331233900330_32,2013-03-16T00:46:51.846Z,"offshore Guerrero, Mexico",earthquake
1996-03-31T23:32:37.770Z,44.661,148.042,89.8,3.6,mb,,,,0.7,pde,pde19960331233237770_89,2013-03-16T00:46:51.845Z,"Kuril Islands",earthquake
1996-03-31T23:30:59.070Z,17.146,-101.31,33,4,mb,,,,0.7,pde,pde19960331233059070_33,2013-03-16T00:46:51.843Z,"offshore Guerrero, Mexico",earthquake
1996-03-31T22:09:27.430Z,-11.174,165.596,49.8,4.6,mb,,,,1,pde,pde19960331220927430_49,2013-03-16T00:46:51.840Z,"Santa Cruz Islands",earthquake
1996-03-31T21:51:49.370Z,14.433,-93.667,33,4.1,mb,,,,0.8,pde,pde19960331215149370_33,2013-03-16T00:46:51.838Z,"off the coast of Chiapas, Mexico",earthquake
1996-03-31T21:43:53.100Z,14.477,-93.564,53.2,4.3,mb,,,,1,pde,pde19960331214353100_53,2013-03-16T00:46:51.834Z,"off the coast of Chiapas, Mexico",earthquake
1996-03-31T21:34:37.730Z,15.956,-92.021,33,3.9,mb,,,,1.3,pde,pde19960331213437730_33,2013-03-16T00:46:51.833Z,"Chiapas, Mexico",earthquake
1996-03-31T21:31:37.260Z,30.468,131.083,43.2,4.6,mb,,,,1,pde,pde19960331213137260_43,2013-03-16T00:46:51.825Z,"Kyushu, Japan",earthquake
1996-03-31T21:20:12.730Z,-5.299,150.474,33,4.5,mb,,,,1,pde,pde19960331212012730_33,2013-03-16T00:46:51.823Z,"New Britain region, Papua New Guinea",earthquake
1996-03-31T21:13:28.200Z,29.774,50.515,36.6,4.1,mb,,,,1.1,pde,pde19960331211328200_36,2013-03-16T00:46:51.818Z,"southern Iran",earthquake
1996-03-31T20:09:11.960Z,30.059,88.315,33,3.9,mb,,,,1.2,pde,pde19960331200911960_33,2013-03-16T00:46:51.815Z,"western Xizang",earthquake
1996-03-31T19:27:38.430Z,37.621,-118.876,7.4,3.8,ml,,,,,pde,pde19960331192738430_7,2013-03-16T00:46:51.808Z,"Long Valley area, California",earthquake
1996-03-31T19:18:06.710Z,37.627,-118.876,7.4,3.5,ml,,,,,pde,pde19960331191806710_7,2013-03-16T00:46:51.802Z,"Long Valley area, California",earthquake
1996-03-31T18:21:03.640Z,-5.202,152.098,33,3.8,mb,,,,1.5,pde,pde19960331182103640_33,2013-03-16T00:46:51.800Z,"New Britain region, Papua New Guinea",earthquake
1996-03-31T17:20:55.050Z,43.099,0.474,10,3.2,ml,,,,1,pde,pde19960331172055050_10,2013-03-16T00:46:51.756Z,"France",earthquake
1996-03-31T16:20:26.900Z,60.15,-153.05,123.4,3.3,mb,,,,,pde,pde19960331162026900_123,2013-03-16T00:46:51.720Z,"Southern Alaska",earthquake
1996-03-31T16:05:27.840Z,46.35,8.088,10,2,ml,,,,1.1,pde,pde19960331160527840_10,2013-03-16T00:46:51.718Z,"Switzerland",earthquake
1996-03-31T16:02:06.070Z,32.052,49.468,33,4.3,mb,,,,0.7,pde,pde19960331160206070_33,2013-03-16T00:46:51.693Z,"western Iran",earthquake
1996-03-31T15:42:36.240Z,44.588,149.224,57,3.6,mb,,,,1.1,pde,pde19960331154236240_57,2013-03-16T00:46:51.692Z,"Kuril Islands",earthquake
1996-03-31T15:28:30.430Z,52.416,-168.808,33,3.6,mb,,,,1.2,pde,pde19960331152830430_33,2013-03-16T00:46:51.689Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
1996-03-31T15:12:16.820Z,29.657,50.621,10.1,4.3,mb,,,,1.1,pde,pde19960331151216820_10,2013-03-16T00:46:51.651Z,"southern Iran",earthquake
1996-03-31T15:07:24.510Z,29.444,50.835,33,3.7,mb,,,,1,pde,pde19960331150724510_33,2013-03-16T00:46:51.649Z,"southern Iran",earthquake
1996-03-31T14:54:46.510Z,-7.214,129.372,168.4,4.4,mb,,,,1.4,pde,pde19960331145446510_168,2013-03-16T00:46:51.647Z,"Kepulauan Babar, Indonesia",earthquake
1996-03-31T14:14:55.790Z,-6.746,72.424,15.8,4.5,mb,,,,0.9,pde,pde19960331141455790_15,2013-03-16T00:46:51.644Z,"Chagos Archipelago region",earthquake
1996-03-31T14:12:50.560Z,38.818,-117.926,5,3.3,ml,,,,0.9,pde,pde19960331141250560_5,2013-03-16T00:46:51.641Z,"Nevada",earthquake
1996-03-31T14:09:35.860Z,37.622,-118.865,7.1,3.3,md,,,,,pde,pde19960331140935860_7,2013-03-16T00:46:51.635Z,"Long Valley area, California",earthquake
1996-03-31T13:05:55.680Z,-41.164,88.734,10,4.1,mb,,,,0.9,pde,pde19960331130555680_10,2013-03-16T00:46:51.600Z,"southeast Indian Ridge",earthquake
1996-03-31T11:50:24.930Z,-34.036,-70.336,110,1.9,md,,,,0.2,pde,pde19960331115024930_110,2013-03-16T00:46:51.599Z,"Region Metropolitana, Chile",earthquake
1996-03-31T10:35:10.960Z,-3.902,127.028,44.1,5.3,mwc,,,,1.3,pde,pde19960331103510960_44,2013-03-16T00:46:51.538Z,"Seram, Indonesia",earthquake
1996-03-31T10:09:30.710Z,53.586,162.982,33.1,3.8,mb,,,,1.3,pde,pde19960331100930710_33,2013-03-16T00:46:51.536Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake
1996-03-31T09:33:42.150Z,41.996,20.077,10,3.5,mb,,,,1.1,pde,pde19960331093342150_10,2013-03-16T00:46:51.529Z,"Albania",earthquake
1996-03-31T09:27:14.700Z,11.187,-87.686,33,3.6,mb,,,,1,pde,pde19960331092714700_33,2013-03-16T00:46:51.528Z,"near the coast of Nicaragua",earthquake
1996-03-31T08:40:31.510Z,36.873,-7.71,33,3.2,mblg,,,,0.9,pde,pde19960331084031510_33,2013-03-16T00:46:51.525Z,"Strait of Gibraltar",earthquake
1996-03-31T08:22:46.900Z,23.179,143.869,26.6,4.1,mb,,,,0.9,pde,pde19960331082246900_26,2013-03-16T00:46:51.521Z,"Volcano Islands, Japan region",earthquake
1996-03-31T08:20:25.930Z,37.62,-118.863,7.2,3.4,md,,,,,pde,pde19960331082025930_7,2013-03-16T00:46:51.517Z,"Long Valley area, California",earthquake
1996-03-31T07:49:19.270Z,-33.69,-70.765,80,2.6,md,,,,0.2,pde,pde19960331074919270_80,2013-03-16T00:46:51.515Z,"Region Metropolitana, Chile",earthquake
1996-03-31T07:34:30.670Z,51.57,7.094,10,1.8,ml,,,,0.4,pde,pde19960331073430670_10,2013-03-16T00:46:51.514Z,"Germany",earthquake
1996-03-31T06:08:01.740Z,45.935,7.397,5,4.3,mb,,,,1.2,pde,pde19960331060801740_5,2013-03-16T00:46:51.496Z,"Switzerland",earthquake
1996-03-31T04:54:13.780Z,-14.654,-179.117,428.2,3.7,mb,,,,0.7,pde,pde19960331045413780_428,2013-03-16T00:46:51.494Z,"Fiji region",earthquake
1996-03-31T03:59:00.610Z,-33.489,-70.583,90,2.6,md,,,,0.3,pde,pde19960331035900610_90,2013-03-16T00:46:51.492Z,"Region Metropolitana, Chile",earthquake
1996-03-31T03:38:52.100Z,37.613,-118.88,3,3,ml,,,,,pde,pde19960331033852100_3,2013-03-16T00:46:51.489Z,"Long Valley area, California",earthquake
1996-03-31T03:09:29.340Z,-55.533,-25.242,33,4.5,mb,,,,1,pde,pde19960331030929340_33,2013-03-16T00:46:51.485Z,"South Sandwich Islands region",earthquake
1996-03-31T03:07:14.000Z,43.019,88.68,33,4.2,mb,,,,0.9,pde,pde19960331030714000_33,2013-03-16T00:46:51.482Z,"northern Xinjiang, China",earthquake
1996-03-31T02:36:35.000Z,37.59,-118.888,3,3.4,ml,,,,,pde,pde19960331023635000_3,2013-03-16T00:46:51.479Z,"Long Valley area, California",earthquake
1996-03-31T02:35:45.100Z,37.59,-118.888,3,2.9,ml,,,,,pde,pde19960331023545100_3,2013-03-16T00:46:51.444Z,"Long Valley area, California",earthquake
1996-03-31T02:12:50.540Z,35.302,21.401,10,4,mb,,,,0.9,pde,pde19960331021250540_10,2013-03-16T00:46:51.410Z,"central Mediterranean Sea",earthquake
1996-03-31T02:06:32.080Z,56.572,-151.221,33,3.5,mb,,,,1.4,pde,pde19960331020632080_33,2013-03-16T00:46:51.377Z,"Kodiak Island region, Alaska",earthquake
